"Length","Symbol","logFC","unshrunk.logFC","logCPM","PValue","FDR"
9119,"Kif21b",3.17123120505465,3.17276803278936,3.98583039962549,1.52377403955513e-08,2.15044327293974e-06
4017,"Rimklb",-3.33360308476628,-3.34505648335958,0.87830005803975,1.55792751900332e-08,2.17203618169258e-06
1505,"Pdlim1",-2.03113622644442,-2.03164040310204,5.40722978829973,1.56680554440639e-08,2.17203618169258e-06
3877,"Rasl12",3.02529605760881,3.02579395385235,4.79162013485664,1.59238241956693e-08,2.18812900022069e-06
1375,"Krt19",2.25621649407141,2.25628228984556,9.6239606768576,1.69502684511292e-08,2.30892135032121e-06
8280,"Myo18b",4.5342993337073,4.59206314804555,-0.328639882323077,1.71973408560597e-08,2.31035648439404e-06
1159,"Fgfbp1",3.95857200052539,3.98081189656352,0.365087696325449,1.72557745722376e-08,2.31035648439404e-06
2940,"Cfl2",1.80250168229002,1.80261707697455,6.31041033082975,1.84473454848591e-08,2.4489632798332e-06
2434,"Rnf149",-1.64833731923083,-1.64848807966196,6.5069306948661,1.87250571835461e-08,2.46494135109454e-06
3489,"Tmem132a",1.7768834509456,1.77690973402342,7.97280126811995,1.90609141398606e-08,2.47493157446741e-06
4652,"Hpcal4",2.93698694688715,2.93792248575263,4.69358506339946,1.91169307699047e-08,2.47493157446741e-06
3403,"Ppp1r12a",2.07769340762124,2.07772438077881,7.93118530195584,2.00615100250813e-08,2.5759307749418e-06
1685,"Ddit4",-2.13842296826629,-2.13853285590194,7.16420342071795,2.07580398519652e-08,2.62678488959124e-06
4399,"Fgfr3",-2.47801282626224,-2.47851754784608,4.41518186025743,2.07929349702722e-08,2.62678488959124e-06
5180,"Loxl2",4.25626710760231,4.25873491371138,3.91996008034878,2.26779106431922e-08,2.84199576180484e-06
5755,"Plin4",4.06145042755588,4.06227311257058,5.72689451428143,2.32010163381437e-08,2.88447556299223e-06
2494,"Lpar3",-5.25815256367249,-5.36590411373819,-0.491859492730811,2.39288752805116e-08,2.94379042921463e-06
9966,"Tns1",2.82139367841354,2.82142433648089,8.89824247787417,2.4053953076251e-08,2.94379042921463e-06
1011,"Nat8f1",2.98405811702736,2.9886996787124,2.20411066484788,2.44716839479741e-08,2.95392386681262e-06
946,"Rras",1.68808947668627,1.68817617531492,6.26138372623465,2.46101634550694e-08,2.95392386681262e-06
2336,"Etv4",-3.08158222011154,-3.08244765954925,4.17312892870649,2.47024594032846e-08,2.95392386681262e-06
2848,"Sh2b2",-2.34612282048446,-2.34745968585287,3.26395441265788,2.54521073327866e-08,3.02050955581895e-06
7115,"Nalcn",-5.66671923073028,-5.71419186901872,1.64433325534765,2.56512304329192e-08,3.02125206565172e-06
7635,"Col27a1",3.10199790347694,3.10249878781521,5.32065047967151,2.62616638022254e-08,3.04139174728438e-06
2375,"Hbegf",-3.10079714939584,-3.1010198494257,7.53567478284861,2.63400909962483e-08,3.04139174728438e-06
3823,"Wnt4",2.93485897826797,2.93613792998301,5.42608042864788,2.64046777932126e-08,3.04139174728438e-06
3490,"Serpinb10",-2.54174811134369,-2.54425020240558,1.81749207915579,2.81935039860555e-08,3.22373167840555e-06
974,"Cytl1",-4.14015789979283,-4.15214700845767,1.50323616975896,2.84983371774405e-08,3.23497428901888e-06
3273,"Epha1",1.76108062631749,1.76125709522765,5.57947831574906,2.88907302355986e-08,3.25592294345792e-06
4766,"Rtl5",-2.9412713287878,-2.9426208398401,3.87516569170901,2.97236834086357e-08,3.32586786140199e-06
3549,"Ptch2",-2.86165064287292,-2.86427865290251,2.20229489663188,3.10808946571574e-08,3.45032070134761e-06
2980,"Nebl",1.75556227149513,1.75583854760194,4.49797241391382,3.12764468299624e-08,3.45032070134761e-06
4837,"Scd1",2.35787136781556,2.35799061236726,12.0014486910052,3.15427251568853e-08,3.45536216491334e-06
1552,"Nqo1",2.28741127366097,2.28797715777126,4.33372201624993,3.18968414486765e-08,3.46988903676054e-06
3426,"Kif23",-3.45323345483897,-3.45709434605997,3.66068700665956,3.31073925703288e-08,3.57674003182207e-06
1325,"Hspb6",2.92844257856797,2.92910271628879,4.60799908841568,3.45858808199677e-08,3.71087550030681e-06
8257,"Kif1a",-2.66913558435704,-2.67040905789563,3.25250726051652,3.55330763034628e-08,3.76871130999527e-06
3501,"Zim1",3.08207371745888,3.09088947158826,0.814231955494347,3.59547035357013e-08,3.76871130999527e-06
5722,"Car8",-3.07438656628027,-3.07739005567107,3.96874516496663,3.60128850855123e-08,3.76871130999527e-06
2387,"Pclaf",-4.98750441887711,-5.00958552220045,3.26970009586201,3.60872452281704e-08,3.76871130999527e-06
2474,"Cyb561",-1.80641677514549,-1.80691399058932,5.82897576236704,3.66485631452745e-08,3.80198504417699e-06
4758,"Adgra1",6.11007278679417,6.2451825084146,0.472581264145705,3.71452041634263e-08,3.82815541592153e-06
4106,"Pdzrn3",-2.89717619809639,-2.89834021356626,5.25176060120987,3.75782324918934e-08,3.84747066657196e-06
2238,"Tcf7",-1.97402416389088,-1.97438506355177,4.46753787874352,3.90739128806771e-08,3.97462886542731e-06
1550,"Gm5424",-2.33801931128917,-2.34108793805872,4.78912260388032,4.01927882653415e-08,4.03276178513659e-06
3903,"Pdzd7",2.24282932362143,2.2437690099703,3.56126072722313,4.02440628712136e-08,4.03276178513659e-06
1547,"Krt42",-2.81620124472994,-2.81683009021006,4.08554304124327,4.05013886399671e-08,4.03276178513659e-06
1071,"Lmo1",-1.87210915180075,-1.87249809993096,3.96678199129451,4.06751587648631e-08,4.03276178513659e-06
4441,"Smad7",-2.06691041305366,-2.06699706401156,7.26482202274781,4.12570468758875e-08,4.06472729126275e-06
4605,"Psd2",1.77831004029065,1.77852417598854,5.22538249893711,4.21968255741363e-08,4.13133295386778e-06
3939,"Niban1",1.86800743751713,1.86802614571166,8.49424683252096,4.4428454146248e-08,4.30426865392379e-06
2177,"Lsr",-1.64489912986035,-1.64525702686785,5.29739355052909,4.45127048793906e-08,4.30426865392379e-06
3108,"Nphs2",3.37455192194576,3.39139162159314,1.06657712181236,4.53812015880695e-08,4.36132836120925e-06
7199,"Ticrr",-3.80166834904383,-3.82284128790066,2.45110868469201,4.90083643757967e-08,4.6604536803924e-06
1598,"6330403K07Rik",-3.27254058993409,-3.27654751728118,2.01178493322615,4.90887237321894e-08,4.6604536803924e-06
2226,"Slc39a4",-3.00944567514374,-3.01697066551078,4.28231998987161,4.95268175304784e-08,4.66283209755813e-06
1838,"Isyna1",-1.79146966224765,-1.79163746747319,6.04954268885392,4.97090941776067e-08,4.66283209755813e-06
8308,"Vldlr",2.28294063413389,2.28330417475078,5.3083485887375,5.10508098433607e-08,4.75063809847058e-06
2275,"Spint1",-1.95743379040432,-1.95817514887379,6.46397381747442,5.12516973278984e-08,4.75063809847058e-06
6439,"Plekhh1",-2.8212297184338,-2.82389266461955,3.87687727030087,5.71783869701236e-08,5.23528561954304e-06
4416,"Dsc2",-2.31359343020778,-2.31531273947402,3.6845754984249,5.73931884749435e-08,5.23528561954304e-06
7809,"Mylk",2.20015596185316,2.20016425924549,10.3090738082976,5.74828679579574e-08,5.23528561954304e-06
2074,"Optc",2.7498549621462,2.75127465450744,3.14038222430388,5.82892421936332e-08,5.25272787759256e-06
5706,"Sv2b",-6.41034390493004,-6.57130580704944,-0.0306461509739476,5.83450144079863e-08,5.25272787759256e-06
4689,"Snph",2.63530476967503,2.63687896454776,2.96102159098779,5.99506683179324e-08,5.35641356817488e-06
1345,"Hp",-3.76814494059174,-3.80319534576103,4.93736513604414,6.04491542867899e-08,5.35641356817488e-06
4637,"Zfp46",1.57773105814268,1.57780774164203,6.45858254343776,6.05225152612164e-08,5.35641356817488e-06
686,"Cck",4.65580921544448,4.6683021983015,4.11017128666282,6.10392230781575e-08,5.37179454786145e-06
6927,"Npr3",4.36381173599086,4.36711354312791,3.59035357130952,6.21101663875512e-08,5.43550701933514e-06
2766,"Slc25a21",3.297092664169,3.30994558991141,0.624527126334299,6.38753965042043e-08,5.55893381243534e-06
1902,"Grwd1",-2.10374797904082,-2.1043194054365,4.91280387711031,6.49455866265716e-08,5.62084317406212e-06
4265,"Chst15",1.56876753190067,1.56890880540301,5.28511388848231,6.55438259145986e-08,5.64145073050653e-06
1522,"Tspan8",-3.42393897691661,-3.4285962671897,3.86153901079666,6.60275884147384e-08,5.65203372960042e-06
5275,"Zfp281",1.41787847678277,1.41798470894422,6.008576766844,6.75155760718608e-08,5.74799727807445e-06
1826,"Gxylt2",-4.68626238577715,-4.79265493254689,-0.688718162674673,6.93081335023921e-08,5.84766326796141e-06
4242,"Hook1",-2.31420012576581,-2.31517642826791,5.78389267463712,6.97311513355646e-08,5.84766326796141e-06
3140,"Vwa1",1.5600844373232,1.56012251267846,7.13952123275278,7.03736816856234e-08,5.84766326796141e-06
4362,"Tspan2",1.69135796706911,1.69142927726928,6.45073666840031,7.09164586823758e-08,5.84766326796141e-06
4663,"Bnc1",-2.68893489349938,-2.68971959852021,4.11037742793685,7.09182124814557e-08,5.84766326796141e-06
4619,"Csf2rb2",-3.96592763844965,-3.96818034525579,3.71953501396852,7.09260147406746e-08,5.84766326796141e-06
2442,"Tes",1.56926080259151,1.56928685191264,7.83912142690366,7.43428547253404e-08,6.09728177629559e-06
2566,"Pou2af1",2.80402265415184,2.80846650115725,1.87408739086383,7.53770417607146e-08,6.14990291240414e-06
606,"Npw",-4.36231668781649,-4.38554942142712,1.05672974518049,7.79726677232238e-08,6.32871419629171e-06
2768,"F2rl1",-1.96715189919979,-1.96739609275749,5.61901764048631,7.9629174379783e-08,6.4298506013366e-06
13415,"Prlr",-3.21888027931934,-3.22478516247188,7.97179084752639,8.01582362802052e-08,6.43937831450982e-06
634,"Dctpp1",-2.32208110346963,-2.32407772478449,3.89831491387055,8.18467608750647e-08,6.50961671413776e-06
1792,"Fxyd6",-4.34848197506451,-4.35169090060852,4.15755867921161,8.18636765199578e-08,6.50961671413776e-06
4646,"Cdh2",2.25760471483564,2.25814288855554,4.0648687484821,8.4497282011657e-08,6.68510061976064e-06
2039,"Cel",2.5620630980902,2.56437263007304,9.27213869500505,8.53631823294523e-08,6.71966960397422e-06
2424,"Naaa",2.26059240442978,2.26154574593788,3.74006514176786,8.67339392154856e-08,6.79343578905291e-06
5387,"Mapt",1.78815155906488,1.78850038478538,4.06171198850927,8.80453452822007e-08,6.86184245694365e-06
3506,"Cpxm2",1.45879931628152,1.45886097426469,6.00844156660561,9.17504260531728e-08,7.11520011942055e-06
2859,"Fmod",2.29803059060485,2.29809370816568,8.06648112255628,9.61463466845062e-08,7.37160502694292e-06
7988,"Slit2",-3.07238020213317,-3.07401133679025,3.1166029597748,9.63471193713779e-08,7.37160502694292e-06
2532,"Plat",-2.5660734117162,-2.56625756873364,5.57562152864228,9.66217460205138e-08,7.37160502694292e-06
2828,"Dact3",2.02631991188303,2.02659792922416,4.98827144426062,9.74470410632872e-08,7.37160502694292e-06
5101,"Itpkb",1.93025150682166,1.93035044502499,6.54270211261955,9.7728968754945e-08,7.37160502694292e-06
1559,"Plekhf1",2.24185579197404,2.24209893570364,5.52618093595148,9.78802327228936e-08,7.37160502694292e-06
6898,"Cit",-3.42872528334155,-3.44699902111021,1.49875051759181,9.87021645088109e-08,7.39793974655753e-06
5407,"Plagl2",-1.82374241155929,-1.82489209999836,3.78190510345434,1.04355423846246e-07,7.78441768834019e-06
1835,"Bcl3",-1.49545392785471,-1.4955187572079,7.18388522162626,1.05040412369745e-07,7.79837943019933e-06
6277,"Ppl",1.86051358530401,1.86068995940367,6.96979511092657,1.10382163671431e-07,8.1563046882687e-06
13852,"Dmd",2.22990488205179,2.2301599823443,5.81148786479531,1.14914220527372e-07,8.45132049089806e-06
4396,"Aoc3",2.10296630367562,2.10303445619422,6.86890770050648,1.18681365520901e-07,8.68758687329403e-06
1021,"Cbr2",1.90504636749639,1.90514283144774,6.81412249577902,1.23675460883127e-07,9.01105160341483e-06
8817,"Vwf",-2.91398590579748,-2.9144931207185,5.37325722132454,1.25276135991204e-07,9.08541976991765e-06
1390,"Actc1",6.09459056036,6.22967921207235,-0.0657556439051607,1.26810260490027e-07,9.15429829758651e-06
4298,"Pcsk6",-2.79254888960062,-2.79355142821332,4.73762622672796,1.27621930274987e-07,9.15684233494772e-06
7923,"Bcl11b",-2.50250715398186,-2.50528712750688,1.94162275904682,1.28014584829464e-07,9.15684233494772e-06
5771,"Iqgap2",-2.51480801954054,-2.51568772753257,4.98801194032193,1.28726867811009e-07,9.16593811027028e-06
3822,"Spag5",-2.68768792736055,-2.69062595768886,3.94890614991706,1.3025389768877e-07,9.23270274793928e-06
2822,"Slc2a4",1.70035174505196,1.70046687924825,5.71822020268649,1.32528293668424e-07,9.35160234376516e-06
1763,"2610028H24Rik",6.8677865003371,7.24217970697072,-0.640146160549617,1.34960976714059e-07,9.48055470953244e-06
6344,"Rassf4",2.38925839104022,2.38956946410485,5.53141041592325,1.3888360729931e-07,9.71255226939146e-06
1952,"BC006965",1.78939997276691,1.79012917488728,4.68361710540637,1.40307584871105e-07,9.7685258533594e-06
2387,"Arhgef25",1.69426254212584,1.69433700062609,6.41366793206293,1.4097758805452e-07,9.77174299501794e-06
531,"Tmem95",-2.12716688863301,-2.12898618718552,2.42788714550128,1.42139374514216e-07,9.80886917077177e-06
8585,"Pappa2",-4.68856299250424,-4.72938938674578,0.180445620075167,1.42800411844628e-07,9.81126513836011e-06
3120,"Cacnb3",1.78915376182484,1.78929993796868,5.93185729610586,1.44335795165437e-07,9.87037477605029e-06
4850,"Cyria",1.93663220280937,1.93679254624614,5.48194782032357,1.45142399050644e-07,9.87037477605029e-06
2988,"Fzd10",-3.19343168361475,-3.19703856685442,2.9044384488178,1.45551010103263e-07,9.87037477605029e-06
3497,"Rassf10",-2.45079746819182,-2.45214986725285,3.526636538097,1.46769801045507e-07,9.91012471283562e-06
1164,"Cidea",4.63334050987975,4.65897351753696,7.92630444155652,1.50558855630047e-07,1.01223367959e-05
2985,"Stard4",2.15242137502678,2.15325127200014,4.11536718450723,1.52324653930938e-07,1.01972893325989e-05
4348,"Diras2",2.20286627599894,2.20501373521725,2.17717048564323,1.54738259528844e-07,1.02828520379645e-05
3934,"Trp53inp2",1.3651369270988,1.36521682858379,6.74216096260216,1.54915613211595e-07,1.02828520379645e-05
6603,"Ltbp2",-3.34358627701397,-3.34364217334033,8.13135719329177,1.55614295714379e-07,1.02856453264377e-05
2154,"Krt73",-5.74503662313796,-5.90494112809394,-0.519364791066274,1.57946330769349e-07,1.03959213088313e-05
3816,"Syt9",-2.30925215884939,-2.31127307723757,4.11292594747917,1.61952236114659e-07,1.05933315194382e-05
3331,"Arhgap1",1.87361111913374,1.87365690434364,7.27603834672133,1.62298089030653e-07,1.05933315194382e-05
4207,"Filip1",1.76070359963628,1.76115027822779,3.7191216423696,1.63470244678669e-07,1.06255659041135e-05
3188,"Foxa1",-3.43008978792646,-3.45225313124095,4.72667265032486,1.66644267216085e-07,1.07642756294614e-05
6185,"Ppp1r12b",2.1324184183682,2.13278109206219,4.60294471675334,1.67048842613723e-07,1.07642756294614e-05
3438,"Selp",-3.23890751517162,-3.23920516850147,6.00838179839896,1.67665704027358e-07,1.07642756294614e-05
6440,"Atp8b1",-2.09488365566945,-2.0973709367844,3.15285462956434,1.74618963908137e-07,1.11649227331468e-05
