"Length","Symbol","logFC","unshrunk.logFC","logCPM","PValue","FDR"
3837,"C530050E15Rik",-3.27402454685738,-144269479.75565,1.64805834197145,0.281015020286181,0.632940372794109
1807,"Mns1",-1.41193361229187,-1.47463992443802,0.233961280228529,0.281194028839397,0.633252510317589
1214,"Gpx7",1.36694979305029,1.43332043938275,2.58129990659554,0.281260381179914,0.633310891358825
2682,"Ube2ql1",-3.27293315591242,-144269479.754558,-1.5446642017935,0.281638946559607,0.634072161232574
3388,"Nfatc2ip",0.564239818242238,0.564624060971259,3.40310121833651,0.281720937060037,0.634165609864273
1379,"Pitx3",-3.8070284722093,-144269480.339263,-1.76904006294632,0.28176274397173,0.634168589700741
1429,"Pard6a",0.563101722843884,0.564119294237869,1.38773419529407,0.281927913404121,0.634449183087998
5286,"Satb2",0.635770841996563,0.640322137084862,-0.630815148287447,0.282023497248594,0.634573123297791
1133,"Gm10658",-0.87655473941141,-0.886924876506875,-1.09302442931312,0.282136159779049,0.63468128539193
3664,"Srsf11",-0.574692994060252,-0.574714972716189,7.12708219015157,0.282152599519272,0.63468128539193
1394,"Ctla2a",-0.698695239944093,-0.700618116001917,2.82195927681867,0.282209744678001,0.634703916622895
2515,"Bmp2",-0.621405954140843,-0.623655420847547,1.84110134880797,0.282248012799588,0.634703916622895
2602,"Gm10033",0.577688040686819,0.57983626010819,0.928396133845279,0.282284212391428,0.634703916622895
7113,"Ints1",0.569716905363546,0.569764406293658,5.82642905158084,0.282505547436124,0.635060922851864
1997,"Cox16",0.56755275853671,0.567697608983367,3.84144405865647,0.282528042377461,0.635060922851864
2359,"Zfp58",0.589303646552275,0.591950737569735,0.663955585948042,0.282564611061442,0.635060922851864
772,"Tmem234",0.573866695425915,0.573916407149188,5.38512247448018,0.282637490534867,0.635133594782484
1436,"Cd3e",0.567640272693194,0.568958073546016,-0.376601105631018,0.282734357984927,0.635260143120179
2125,"A230103J11Rik",-0.657699078697166,-0.662387193272378,-0.509334226031465,0.282852344652018,0.63543409995323
718,"Gm9320",-0.561899463496551,-0.562070706888656,3.45392978177169,0.282908674540753,0.635469513432878
2281,"Rragb",-1.75178322037764,-1.88940573452149,0.208885988307086,0.283101335296021,0.635811099270563
3669,"Bub1b",0.567839849671078,0.568052422868726,3.32077676566618,0.283323340187178,0.636218481082589
1816,"Morn4",0.561592933707041,0.562309558777523,2.45348826992147,0.283602865613865,0.636745423231187
2631,"Naa35",-0.571871690705349,-0.571982431495793,4.81792668120301,0.283678448830806,0.636745423231187
949,"Mrpl12",0.568659394083758,0.568728417031025,4.59379176477004,0.283679943104402,0.636745423231187
1673,"Ecsit",0.566132193203422,0.566323386327693,3.77887338188806,0.283957471016484,0.637277046342868
3394,"Josd1",-0.572357657894538,-0.572406490820306,6.25538032157388,0.284089455027833,0.637397598135789
1650,"Rflna",-0.950830868033077,-0.967256992269659,1.65986869436497,0.28409256496547,0.637397598135789
3229,"Tbc1d22a",-0.572304715720286,-0.572425714022141,4.81261321776465,0.284386867114943,0.637944966979194
1636,"Septin4",0.613990577222981,0.616050387109535,1.98904976424933,0.284417979532888,0.637944966979194
2660,"9430015G10Rik",0.565269426530352,0.565509179135319,3.63951806262926,0.284768129203285,0.638638903932636
4292,"6530402F18Rik",0.978206004657524,1.01858987527205,3.23627235257267,0.284926279531524,0.638902114065463
12382,"Utrn",0.570436671685386,0.570482481177162,7.52417105228924,0.284971593046483,0.638912266362267
1515,"Mrpl51",0.568843437816977,0.568961596827086,4.31230286587895,0.285131714543247,0.63915744119514
5319,"Col15a1",0.560618449683166,0.561196232212015,3.90365174895768,0.285162550687063,0.63915744119514
4913,"Tnfrsf1b",-0.644097493809731,-0.647183839253353,2.50141159836922,0.285317242688918,0.639412676212004
2463,"Tdrp",-0.665441704294366,-0.668719867933511,2.66556278960603,0.285500866139878,0.639583547969284
3625,"Acvrl1",0.563100458930027,0.563199300092934,5.02371352685546,0.285540603991945,0.639583547969284
1551,"Lyar",0.566301012072301,0.566387356181052,4.92488849211245,0.285577216962162,0.639583547969284
367,"Fam25a",0.808350651879062,0.821275883964179,1.89592021811293,0.285595539521589,0.639583547969284
3194,"Tars3",0.567079660133627,0.567217223219994,3.82687956519045,0.285635970473734,0.639583547969284
2482,"Syp",-1.00803431860186,-1.04203017537036,-1.22393263670406,0.285670959791507,0.639583547969284
7359,"Iqgap1",-0.570992465426909,-0.571000332579112,8.32062992762246,0.285679290465437,0.639583547969284
4003,"Pcdh8",-1.49911238070054,-1.62609082848117,-1.44076150465604,0.285737934505032,0.639623427267981
4080,"Nlrc3",1.58859618122461,1.69562443759878,-1.46080684023138,0.285932214323019,0.63996687203459
2293,"Bora",0.559750019741267,0.560224382638745,2.883612569027,0.2860240984217,0.640081071682275
1205,"Lyset",-0.56615524210795,-0.566327168777046,4.58607368615929,0.286175921502254,0.640329354425484
2942,"Gpr183",-3.27293315591242,-144269479.754558,-1.69439118955261,0.286306082465032,0.640444874529474
1699,"Mtg2",0.559721760245362,0.560013867911863,2.97814840231083,0.286343631091273,0.640444874529474
592,"Lgals2",-0.870226250522717,-0.888717374847507,-1.22747206913252,0.286361901936758,0.640444874529474
2376,"Erich5",3.004185036233,144269479.45125,-1.79406813943488,0.286391084971526,0.640444874529474
2225,"Agk",0.558725157100494,0.559410543405245,2.55104496132337,0.286522849244447,0.640566500026016
4492,"Cd163",1.58909188646251,1.69612061208109,-0.653335249874822,0.286527256028235,0.640566500026016
2006,"C130050O18Rik",0.967870713507448,0.985829790171283,-1.42924435844499,0.286812926960377,0.640920119572953
2167,"Prelid3a",3.004185036233,144269479.45125,-0.325300871326335,0.286874433714278,0.640920119572953
799,"Anapc15",0.564477828205378,0.564681586403531,3.22554264413852,0.286885431942681,0.640920119572953
2867,"Tmem62",0.562378939342432,0.562795998811922,2.51359222283362,0.286887381256887,0.640920119572953
3705,"Dkk2",1.19051547660133,1.28110816153717,-1.4823349710159,0.286891105278046,0.640920119572953
4427,"Gk",0.570109245447298,0.570120240643435,6.82080802468271,0.286930915963302,0.640920119572953
3064,"Cldn2",-3.27347874999658,-144269479.755104,-1.83055448637277,0.28738472226167,0.641826716144734
2084,"Dcn",0.597338881950964,0.597708929506615,7.59517436616071,0.287418730530183,0.641826716144734
5413,"Pdgfrb",0.902333525085643,0.908517465643171,3.5054743963834,0.287634454738786,0.642216894738182
1355,"Nsfl1c",-0.570389734591122,-0.570462991878384,5.30148733527306,0.287730756600052,0.642340359432779
3739,"Dmtf1",-0.567430026606107,-0.567525308773201,5.40836799746089,0.287851301920974,0.642517903190661
2772,"Cyb5r2",0.893059206211384,0.918437534002764,-1.08768742468187,0.288036302211874,0.642839246922496
2788,"Saxo2",0.928149801884666,0.959386676751713,-0.835132428084901,0.288548133848586,0.64388981719916
2088,"Il20ra",3.91137776639232,144269480.451275,0.395882745545297,0.288642946744215,0.644009651153416
2785,"Tas1r1",0.692158607542808,0.696379078914067,0.0354732800490379,0.288817391563438,0.644296641442176
3442,"Fgf14",-0.808735258831964,-0.815034895241223,0.360823009210756,0.288882313607645,0.644296641442176
11050,"Celsr1",0.558357645463704,0.559304934260088,4.41680530527507,0.288897186350797,0.644296641442176
3643,"Ednra",1.20594296455218,1.22674109358279,2.59767898538899,0.288936093592805,0.644296641442176
4502,"A430088P11Rik",-1.00586786483764,-1.03986182519141,-1.28544281457304,0.289049901444877,0.644458682911186
2603,"Fkbp10",-0.554820071337438,-0.556746608364081,5.37885901632317,0.289143478554965,0.6444688595712
318,"Atcayos",3.0041343490216,144269479.451199,-2.07832929394275,0.289152824539832,0.6444688595712
3628,"Cul4a",0.573019130905474,0.573063235941094,6.15855404325597,0.289177887898242,0.6444688595712
6703,"Ercc4",0.557617722433014,0.558012622607222,3.22102066161443,0.28925975219167,0.644559604279162
6308,"Suco",-0.569921244989879,-0.56996189862148,7.37241076256309,0.289676249518047,0.645395882335401
4714,"Pcdhb19",-0.603447825444622,-0.608112183479903,0.521278244426029,0.289833486508555,0.645590501570685
1257,"Zcchc10",-0.559107691905002,-0.55972556275556,2.58536646266513,0.289846026016382,0.645590501570685
3597,"Zfp346",0.562944652855851,0.563346325475257,3.36407726858351,0.290326342382238,0.646568403954756
5806,"Ift140",-0.565372404706868,-0.565572452350228,4.13492093862341,0.290429968829402,0.646707244024531
2735,"4931431C16Rik",0.903940840690732,0.916812082344918,-1.17899508949676,0.290526397799409,0.64679428120362
608,"Magoh",-0.569788341194713,-0.569869456200159,5.75090667501576,0.290589406395801,0.64679428120362
5525,"Pcdh9",3.0041343490216,144269479.451199,-1.55737991915642,0.290592923786216,0.64679428120362
4571,"Npc1l1",-1.00560539538536,-1.02025869862326,0.02069108629488,0.290674289563889,0.646883470097786
912,"Gm20014",1.5891419780854,1.69617073169697,-1.36336067224151,0.290753937042691,0.646968810195135
8818,"Map4",0.566160494945035,0.566200778066421,7.16656518226859,0.29091848312738,0.647159017627933
1896,"Ccdc181",-0.556458253976995,-0.557222410988119,2.09256680136516,0.290922042906856,0.647159017627933
2832,"Drc7",3.0041343490216,144269479.451199,-1.03337300349438,0.291101488185021,0.647426095488663
2124,"Dcst2",-0.874698491639181,-0.890164194355633,-0.862503221694597,0.291124763269846,0.647426095488663
2046,"Tpst1",-0.554272590051284,-0.556391464313601,5.20720673910696,0.291284081236343,0.64768845032893
715,"S100a13",-0.562096979581756,-0.562257053373881,4.57465021990626,0.291410441536983,0.647877457660635
9314,"Rictor",-0.567333240199943,-0.567398572943114,5.5854470757508,0.291499262077446,0.64795310469575
1682,"Mrpl10",0.567673993881061,0.567762040822797,4.68290316058207,0.291527193226661,0.64795310469575
1768,"Eva1a",1.19051547660133,1.28110816153717,2.1184493962781,0.29168122198568,0.648112418515925
1253,"1700088E04Rik",-0.710811548735784,-0.719656942814125,0.239785546323844,0.291706047924601,0.648112418515925
2394,"Adra1d",-3.27347874999658,-144269479.755104,-1.05383744387408,0.291722991570749,0.648112418515925
974,"Cytl1",-1.5575282879035,-1.62384216807114,1.50323616975896,0.292238064328085,0.649164673525163
1964,"Nr1h2",-0.56936103438572,-0.569401165016839,6.33967317497391,0.292478899134045,0.649607536500044
6166,"Spon1",-0.590348678336635,-0.592265742951007,1.89460889483604,0.292637606673316,0.649867891768853
3451,"Zfp668",-0.553599214786074,-0.554266595783932,2.19283020373983,0.292836638077672,0.650181276353597
1559,"Glt1d1",-3.27402454685738,-144269479.75565,-1.43710291510144,0.29286173545809,0.650181276353597
1968,"Bmp7",-0.644254855783391,-0.646654772595241,5.2481179466834,0.29309994741493,0.650617922099316
2291,"4930503L19Rik",-0.710316090128763,-0.716968929831803,2.39148876853106,0.293242287636737,0.65084165993617
3614,"Llgl2",-0.56679266533677,-0.566843567403236,5.13402200466911,0.293405405890438,0.651097713934109
4018,"Washc5",-0.568965038239563,-0.569023229575521,5.30539093403276,0.293440782660377,0.651097713934109
1518,"Gm16845",-0.640029097047358,-0.643515167873173,0.276365317850138,0.293511762382453,0.651162973760249
1652,"Ndn",1.58963748054667,1.69666670265994,1.6925035064723,0.293724908487657,0.651484445041475
597,"Lgals7",-0.775724803314794,-0.778394456766087,5.97077208406273,0.293739842663769,0.651484445041475
1602,"Hpdl",0.694249303891917,0.699309990972923,-0.0642637251873092,0.293903701282308,0.651727336685135
2467,"Galnt14",-3.80757182951794,-144269480.339807,2.17996625168837,0.293932565188667,0.651727336685135
6983,"Mroh1",0.567723386726673,0.567761349485039,5.71404642785235,0.294003234323875,0.651791772669616
2472,"Trim72",0.580146182485185,0.582900795891696,1.53911067292033,0.294162436283894,0.652052435883289
882,"Tas2r143",-3.27402454685738,-144269479.75565,-0.776820027157847,0.294206278284524,0.652057349933089
3377,"Lin9",0.564300356535107,0.564461209275329,3.51793451990455,0.294578888558518,0.652790817551165
