"Length","Symbol","logFC","unshrunk.logFC","logCPM","PValue","FDR"
1631,"D030056L22Rik",-0.788431602377716,-0.788773269889872,3.77333072494519,0.0532227301763748,0.128622966401251
2145,"Tedc2",0.797574148973456,0.798233854165293,2.42999282470234,0.0532747849039168,0.128728907221943
613,"Rpl31-ps9",-0.78730373045391,-0.787879121435108,2.97853849879787,0.0532912785637356,0.128748901712048
2309,"Dnajb5",-0.748138298979991,-0.748632982541556,5.23233033420926,0.053328753740631,0.128808403368573
3401,"Abcd1",0.731901275164713,0.7321006735139,3.88548507702296,0.0533336580645227,0.128808403368573
4820,"Shc4",1.06894426562848,1.0770258789071,1.50318654132551,0.0533405753368615,0.128808403368573
1372,"Batf2",-2.79336647751556,-2.95924557889363,0.653224857986509,0.0533697180045132,0.128858913770145
2205,"Chordc1",0.707486256625944,0.707573580482105,5.34007022174788,0.0534879023215903,0.129124362747374
608,"Magoh",-0.70101386485599,-0.701109456672477,5.75090667501576,0.0535609369524329,0.129273662062148
1154,"Egfl8",-0.933425965149295,-0.938080857734594,0.854066354312875,0.0535662521829176,0.129273662062148
2781,"Prmt9",0.727973799068423,0.728262591088702,3.72555230597678,0.0535862628079116,0.129302034332399
2334,"Pgm1",0.704503262866498,0.704608429921689,5.28970929199955,0.0536067605403133,0.129331573057756
2471,"Adpgk",0.705900780219265,0.706036750348308,4.49289348634774,0.0536859065147717,0.129502575539559
2409,"Scnn1b",0.855222606860303,0.855277803299684,5.16529582557383,0.053723908315173,0.129574291571545
2085,"Gp1bb",-2.04151811338501,-2.09246756419433,0.205219185732808,0.0537796452945691,0.12968875362368
4456,"Abt1",-0.754169715371785,-0.754447406558528,3.94569131293645,0.0539005560041183,0.129960321656844
4236,"Vinac1",1.31442081253352,1.33492224529529,-0.32734001122334,0.0539618142135069,0.130087999331269
5331,"Smurf2",-0.683365012739898,-0.683425328308731,6.37039855553798,0.0540356930166732,0.130246058025263
