"","Length","Symbol","logFC","logCPM","F","PValue","FDR"
"72481",1246,"2610203C22Rik",0.72230589652558,-0.347419683807882,3.07854596628015,0.103930932671549,0.17128648714359
"333193",2466,"Proser3",0.35803429596818,2.31972325764486,3.07800224912418,0.104045008814413,0.171456455194381
"52004",911,"Cdk2ap2",-0.28802000136047,4.68260144558381,3.07738402126324,0.104074734811168,0.171487400948453
"68192",2585,"Leprotl1",0.217780921712073,4.34037101255253,3.0765157639864,0.104118751113594,0.171541884328403
"100041953",801,"Sap18b",-0.185373294185251,5.13535131217569,3.07616191846409,0.104136427055632,0.171552963490007
"71790",1978,"Anxa9",1.18118973667173,0.988314136956408,3.07763050756872,0.104163324074423,0.171579229403348
"19708",2690,"Dpf2",0.219851812347737,5.16557312345411,3.07394845313671,0.104248294325891,0.171691841705774
"66214",914,"Rgcc",-0.517568553891996,2.53021298120407,3.07387446989542,0.104253609850324,0.171691841705774
"11774",4020,"Ap3b1",-0.1844125613379,6.02913940645652,3.07277604415067,0.104307594595358,0.171762689933384
"110253",7736,"Triobp",0.244676760110794,5.77467016049371,3.06903384778999,0.104497275916768,0.172056950518832
"68642",1096,"Tmem216",0.361986198945038,2.64227371021652,3.0645244791966,0.104727477951542,0.172417860442554
"74173",1073,"Rab10os",0.271987990427816,3.45235829773131,3.06303479067853,0.104802508237389,0.172523254680401
"240869",3883,"Zbtb37",0.535796111070153,2.4040494813112,3.06271199423533,0.104820635538362,0.172534964348896
"665181",444,"Gm11964",0.20036074470055,4.81882326413533,3.06212466810887,0.104848385593842,0.17256250896486
"67896",3648,"Ccdc80",-1.13212235686413,1.19522193159797,3.05986308772682,0.104979612687986,0.172760335408897
"70235",1707,"Poc1a",-0.412889478372915,1.8454784093007,3.05927069351183,0.104996719118848,0.172770336659323
"268996",3092,"Ss18",0.178861224059942,6.56111979523978,3.05882137826834,0.10501676909765,0.172785178858805
"11655",2702,"Alas1",0.383337898253332,5.66962030332112,3.05786790430548,0.105065447079749,0.172847114944787
"22717",3796,"Zfp59",-0.48415664613862,1.10275080931959,3.05711038187034,0.1051105251123,0.172903116232719
"52837",5148,"Tmx4",0.334804075640836,4.44633587982058,3.05655828677877,0.105132640780003,0.17292133744422
"170763",2710,"Zfp87",0.454461219680719,1.48491603529582,3.05639514626244,0.105146250886657,0.172925566418844
"72475",3195,"Ssbp3",0.181844460813673,6.5344744257447,3.05564184550333,0.105179181141529,0.17296156546106
"381067",4526,"Zfp229",-0.504547022440012,1.19792675629098,3.05529974013889,0.10520349264743,0.172983385359714
"72459",2975,"Htatsf1",0.161311595423762,5.7919698395533,3.05420273083288,0.105252796972347,0.173046291411819
"50884",3387,"Nckap1",0.176790021528143,6.85057963171106,3.05298100401441,0.105315332028249,0.173130934643984
"230674",4956,"Kdm4a",0.190393191122274,5.70397088650529,3.0527555258675,0.105326888261349,0.173131763338303
"105559",4553,"Mbnl2",0.246450250848028,7.42836870381762,3.05133850707799,0.105399485188583,0.173232917372694
"74211",4934,"1700017B05Rik",-0.302784365541724,6.03410309758561,3.05104917494378,0.105414322455923,0.173233089355729
"233199",3624,"Mybpc2",1.96883031415719,1.75905898123992,3.03500753953392,0.105421707042973,0.173233089355729
"13386",4811,"Dlk1",4.50275808766632,0.720181960529162,3.08331369776076,0.10547797903155,0.173304986077927
"22627",2078,"Ywhae",0.180712976945054,8.73265022266991,3.04959428261797,0.105488940164093,0.173304986077927
"67304",1128,"3110070M22Rik",-1.33475306335933,-1.09840315787208,3.04310631839608,0.105498649680122,0.173304986077927
"228778",1682,"6820408C15Rik",-1.20546027836434,-1.12201031048515,3.03895630046655,0.10552523676206,0.173328759759124
"211660",4354,"Cspp1",0.205666558191952,4.44237047458358,3.048693937672,0.105535251234122,0.173328759759124
"170762",6404,"Nup155",-0.249274951934012,4.67901818844732,3.04714998900509,0.105614491327345,0.173440717752684
"100504056",2370,"Gm20036",-0.905468526099329,-0.310077063097119,3.04645907013367,0.105816758103782,0.173754666215487
"68777",953,"Tmem53",0.39241072700318,2.50236801093074,3.04096742681981,0.105933888033495,0.173915798676903
"216766",6214,"Gemin5",0.280213489030667,4.83858744781469,3.04088399321349,0.105937092306097,0.173915798676903
"100216540",68,"Snord95",0.981912561986225,-0.0332340978849703,3.04228503965543,0.105951818873864,0.173921748156668
"108037",2305,"Shmt2",0.228226002900703,5.34403964177688,3.03934527662371,0.10601648495098,0.174009664371029
"19228",2721,"Pth1r",3.80757182951794,1.326728765828,3.04146519701739,0.106067186223606,0.174074643498458
"67877",1172,"Naa20",-0.260951918951026,4.03749369989709,3.03736364044986,0.106119020400028,0.174141468108783
"75991",4897,"Slain2",0.176093953877404,6.20237096149003,3.03489532460204,0.106246528335445,0.174332446462213
"320158",4179,"Zmat4",3.1331949476495,0.142654340377327,2.9445505068553,0.106262871044636,0.174341000724155
"16407",4572,"Itgae",-0.783141111679255,-0.45336025971055,3.03562792891187,0.106289730815558,0.174366806286074
"12797",1987,"Cnn1",0.516255785085677,9.92093360572064,3.03261133680898,0.106366584435289,0.174474612060607
"70550",812,"5730416F02Rik",-0.871588693333044,-0.93689314453864,3.01565975354903,0.106421096761828,0.174545752358291
"67194",1370,"2700038G22Rik",0.434307082973012,2.61284747860449,3.02867463701561,0.106571109824239,0.174773496167997
"270190",4667,"Ephb1",2.60055034340756,3.89463784349962,2.97498018261786,0.106688468628285,0.174947645876906
"67892",763,"Coa6",-0.325248425759369,2.50069779969591,3.02411195823478,0.106807630289698,0.175124715144246
"70894",1744,"Efcab3",-2.75945125925175,-1.18110872689897,2.9238240016054,0.106846070602943,0.175169408267411
"54152",1476,"Dnal4",-0.229978933740667,3.97331085287373,3.02313957827242,0.106857434675678,0.175169706382848
"73341",4569,"Arhgef6",-0.798985193047657,4.76600151812595,3.02196562300707,0.10691920435007,0.175252624897337
"68690",2705,"1110028F11Rik",-1.53473760765277,-1.59047985213351,3.02131349287788,0.106966258980213,0.17529438097191
"17387",2597,"Mmp14",-0.326496865064427,6.85162566585607,3.02092669004257,0.106972746630826,0.17529438097191
