"","Length","Symbol","MCL1.DG","MCL1.DH","MCL1.DI","MCL1.DJ","MCL1.DK","MCL1.DL","MCL1.LA","MCL1.LB","MCL1.LC","MCL1.LD","MCL1.LE","MCL1.LF"
"13385",2012,"Cd151",6540,5389,4512,4713,6029,5646,3443,3320,2183,2305,1150,1135
"13386",1671,"Polr2l",921,885,912,716,456,414,205,225,149,148,105,101
"13387",1569,"Tspan4",935,1497,1652,1654,819,659,803,935,459,365,381,398
"13388",4223,"Chid1",514,436,465,425,377,398,752,761,951,868,1001,1038
"13389",4639,"Ap2a2",1651,1325,1405,1378,1575,1500,1019,1083,1901,1915,2141,2251
"13390",2923,"Muc2",24,30,33,54,38,39,6,9,24,16,6,9
"13391",3705,"Tollip",2032,1995,2220,2063,1745,1737,3650,4482,5507,6000,1316,1244
"13392",1456,"Mob2",761,605,592,516,548,588,539,671,611,558,370,300
"13393",4819,"Dusp8",2420,1813,883,682,982,1259,2046,2358,1980,1391,881,612
"13394",3230,"Ifitm10",148,206,123,153,62,49,62,57,3,0,2,1
"13395",1954,"Ctsd",8360,7741,7784,7576,5694,5345,17226,15885,15451,18639,21932,22671
"13396",1505,"Syt8",17,20,23,17,17,12,172,91,14,20,3,5
"13397",667,"Tnni2",18,6,26,52,2211,1445,27,28,6,4,3,4
"13398",1925,"Lsp1",27,42,45,43,123,84,5,9,1,3,8,3
"13399",582,"Mrpl23",191,156,250,235,191,156,272,235,142,150,84,100
"13400",2615,"H19",25,24,33,20,262,128,135,215,172,259,3,0
"13401",4236,"Igf2",428,560,87,84,70,106,52,89,498,1074,457,243
"13402",1757,"Th",5,14,42,36,15,12,0,0,0,0,0,0
"13403",1612,"Ascl2",12,13,19,17,6,5,0,1,5,0,0,1
"13404",1901,"R74862",75,68,57,43,62,75,42,43,27,41,9,13
"13405",1518,"Cd81",3896,3313,3254,2901,2429,2443,4855,4914,5071,5523,3972,4262
"13406",1394,"Tssc4",906,771,619,477,407,453,394,499,439,476,212,225
"13407",3029,"Kcnq1",27,22,6,16,14,7,184,163,92,133,228,253
"13408",83437,"Kcnq1ot1",109,86,178,126,136,138,105,89,76,85,58,74
"13409",1942,"Cdkn1c",438,335,1223,795,655,683,35,57,65,86,12,15
"13410",1629,"Slc22a18",8,6,8,10,4,1,278,350,274,285,195,247
"13411",737,"Phlda2",105,98,227,290,184,138,78,62,31,35,6,8
"13412",2283,"Nap1l4",2437,2138,2802,2469,2147,2058,2113,2235,1729,1418,1096,1129
"13413",3222,"Cars1",867,610,957,718,544,509,793,893,1216,758,605,563
"13414",2275,"Tnfrsf22",75,52,90,87,72,61,20,44,29,28,53,62
"13415",3283,"Tnfrsf23",83,75,60,44,95,52,62,100,69,96,75,93
"13416",4085,"Osbpl5",1402,1206,1515,1348,1551,1530,687,830,305,354,201,224
"13417",3761,"Mrgpre",6,7,8,7,2,9,28,35,0,5,6,4
"13418",2631,"Nadsyn1",90,65,54,66,48,80,145,117,91,105,71,72
"13419",2816,"Dhcr7",260,187,205,153,205,230,616,586,568,459,933,1061
"13420",7029,"Shank2",64,83,166,142,156,137,1549,1746,1424,1043,998,1053
"13421",3223,"Cttn",5958,6471,7666,6980,6184,5703,6530,7466,5111,5553,1649,1765
"13422",5259,"Ppfia1",2069,1624,1866,1460,1569,1647,3282,3432,4339,3629,3702,3770
"13423",1053,"Faddos",4,2,4,3,1,1,13,24,28,22,31,28
"13424",2871,"Fadd",110,112,97,83,88,54,272,270,151,140,137,167
"13425",4604,"Ano1",10018,9727,12167,10121,14834,15390,12899,14483,12698,10462,13222,14363
"13426",1338,"Gm10152",1,1,0,1,0,0,1,1,2,5,14,21
"13427",1809,"Fgf15",50,17,2,2,4,5,12,11,4,8,9,18
"13428",154,"Bc1",10,14,16,8,14,15,7,5,5,6,7,3
"13429",1959,"LTO1",148,147,172,169,192,220,281,329,199,180,277,275
"13430",3796,"Ccnd1",3801,3367,6479,5076,2569,1951,9000,7451,5028,2431,3105,2949
"13431",935,"Smim38",1,0,1,0,0,2,14,37,0,4,16,12
"13432",2909,"Tpcn2",210,189,273,255,288,317,252,302,151,145,313,412
"13433",2006,"Mrgprf",21,21,24,30,786,867,1,6,1,1,0,2
"13434",9355,"Insr",1504,1718,1139,1276,1366,1451,1515,1503,988,987,956,858
"13435",5300,"Arhgef18",1139,749,605,663,1274,1440,1397,1282,1186,1237,770,753
"13436",1126,"Pex11g",55,45,48,42,74,65,130,171,226,235,177,182
"13437",1613,"Saxo5",35,34,49,36,84,52,27,34,20,11,1,2
"13438",1999,"Zfp358",295,195,214,176,270,288,358,367,314,390,111,108
"13439",2003,"Mcoln1",507,648,588,624,559,587,680,776,622,658,468,465
"13440",4497,"Pnpla6",734,667,470,453,587,618,695,782,536,527,428,506
"13441",1621,"Rps23rg1",7367,8075,6812,6151,4097,3703,11141,10479,8480,7605,3508,3290
"13442",4296,"Camsap3",740,481,402,255,232,318,1235,1543,1819,1589,807,946
"13443",2654,"Xab2",1117,910,788,624,543,612,1457,1460,1495,1210,697,760
"13444",1193,"Pet100",147,147,140,142,154,139,361,341,235,240,166,138
"13445",2703,"Stxbp2",1359,1252,1297,1357,1393,1432,2020,2559,2220,2398,1329,1458
"13446",2034,"Trappc5",310,280,312,286,255,296,432,453,408,344,390,336
"13447",1542,"Evi5l",292,330,490,531,293,246,100,169,112,89,63,57
"13448",4616,"Prr36",94,96,126,109,48,51,134,147,14,14,5,9
"13449",3878,"Lrrc8e",111,113,74,95,111,77,409,431,118,97,52,28
"13450",3546,"Map2k7",1352,1147,1199,1161,1075,1141,1596,1799,1597,1518,811,749
"13451",1075,"Tgfbr3l",42,42,25,36,21,23,87,122,48,43,14,28
"13452",1514,"Snapc2",485,334,367,262,190,223,387,403,592,506,213,190
"13453",1226,"Ctxn1",310,188,66,64,85,79,196,236,125,134,12,23
"13454",1782,"Timm44",846,715,685,584,504,515,996,1121,937,813,682,696
"13455",6030,"Elavl1",2577,2421,2459,1923,1501,1300,1930,1838,1813,1525,795,725
"13456",1274,"Ccl25",26,28,33,31,20,9,29,26,46,52,42,53
"13457",3668,"Cers4",355,240,142,178,115,175,24,36,6,4,2,3
"13458",2361,"Zfp958",51,39,32,14,24,26,150,134,69,49,40,39
"13459",2132,"Shcbp1",126,161,116,82,11,5,150,184,147,83,194,125
"13460",228,"Gm6334",5,4,2,6,2,5,37,32,14,5,3,3
"13461",417,"Gm9457",552,697,603,507,358,324,938,1086,663,644,234,264
"13462",4319,"Efnb2",4038,3520,2716,2268,2312,2552,775,999,229,199,67,89
"13463",1712,"Arglu1",990,1054,1401,1238,948,967,1415,1763,1612,1489,892,1009
"13464",4081,"Lig4",134,115,121,100,103,114,116,139,87,78,71,96
"13465",5181,"Abhd13",810,953,867,683,619,544,835,949,852,678,649,629
"13466",2847,"3930402G23Rik",76,87,133,186,216,188,13,7,3,7,7,4
"13467",4015,"Irs2",7830,5965,7709,7698,7911,10759,3323,3725,1701,1642,2405,2572
"13468",6615,"Col4a1",39735,50033,110460,89935,58444,52269,1847,1901,827,730,465,525
"13469",6426,"Col4a2",32683,37648,74322,62201,43424,39041,779,795,413,329,213,252
"13470",722,"Rab20",2046,1972,3078,2877,2740,2132,703,593,507,455,257,229
"13471",2272,"Gm20100",69,50,31,43,58,72,16,19,9,7,4,7
"13472",2121,"E230013L22Rik",292,384,617,621,588,486,115,123,122,96,88,72
"13473",1421,"Naxd",794,666,780,696,689,603,1994,2019,1727,1679,687,721
"13474",1850,"Cars2",562,436,686,618,577,523,494,520,439,294,327,306
"13475",2813,"Ing1",2403,1610,1474,1193,1458,1452,768,822,520,520,392,430
"13476",4463,"Ankrd10",2102,1808,2442,1976,1546,1620,1165,1217,779,670,313,407
"13477",1533,"Gm6524",257,207,191,145,154,106,120,124,101,83,55,37
"13478",7435,"Arhgef7",1894,1776,1748,1577,1670,1691,1151,1390,1403,1227,424,483
"13479",3649,"Tubgcp3",1327,1198,1001,1099,1029,1082,1658,1691,967,853,431,468
"13480",7443,"Atp11a",3246,2901,2821,2736,2879,2420,7721,8024,1415,1548,654,738
"13481",5512,"Mcf2l",153,156,93,106,57,101,720,824,111,128,132,111
"13482",2398,"Proz",30,19,10,12,16,24,7,3,4,1,0,1
"13483",2408,"Pcid2",1467,1090,881,580,637,727,563,724,447,348,220,237
"13484",3628,"Cul4a",1827,1578,2038,1884,1876,1729,1712,1814,1320,1155,1098,1173
"13485",2255,"Lamp1",9276,8407,11410,10993,10871,9569,8754,9011,11116,11296,6758,6956
"13486",1310,"Grtp1",42,45,93,123,69,32,121,119,178,194,194,215
"13487",3034,"Dcun1d2",297,272,321,257,309,338,214,276,196,182,197,261
"13488",4533,"Tmco3",711,703,803,764,832,865,969,1176,346,323,225,231
"13489",1700,"Tfdp1",1300,1186,1365,991,690,660,1092,1240,919,550,554,601
"13490",1224,"Tmem255b",71,94,12,28,5,6,14,19,2,0,2,0
"13491",2593,"Gas6",10279,10318,12616,11784,16578,16885,12221,10183,702,1145,118,94
"13492",4118,"Rasa3",2800,1929,3271,2738,3777,3983,100,116,38,25,24,50
"13493",2231,"Cdc16",1197,1178,1386,1225,1019,974,1313,1395,1151,1009,691,721
"13494",1402,"Upf3a",675,547,726,675,765,700,550,637,499,401,271,287
"13495",4013,"Champ1",531,536,661,527,216,268,640,658,337,330,218,243
"13496",802,"Coprs",75,53,113,79,91,72,46,39,140,144,197,172
"13497",2008,"Fbxo25",369,300,313,285,402,460,240,203,112,135,157,156
"13498",2463,"Tdrp",322,243,256,240,327,244,31,31,18,41,11,12
"13499",1579,"Erich1",87,40,53,60,79,98,112,89,42,31,38,26
"13500",6432,"Cln8",313,318,198,175,239,218,126,186,184,158,49,51
"13501",5474,"Arhgef10",1672,1605,1859,2201,4054,3652,504,491,128,168,22,15
"13502",6973,"Kbtbd11",553,628,280,275,409,228,74,51,11,17,4,5
"13503",4953,"Myom2",48,42,19,9,3,1,1,3,0,1,0,0
"13504",14278,"Csmd1",444,315,525,710,1168,1087,213,104,13,7,1,3
"13505",4620,"Mcph1",181,178,188,186,156,126,549,504,259,217,175,163
"13506",2475,"Angpt2",97,139,68,84,50,61,17,41,11,10,5,14
"13507",3829,"Agpat5",479,458,722,540,443,415,531,479,455,320,347,339
"13508",3176,"Xkr5",49,45,65,82,55,59,4,14,3,6,0,0
"13509",4659,"6820431F20Rik",1317,1266,1355,1286,859,835,1811,1781,1078,1020,492,561
"13510",2514,"Potefam3a",3,7,7,18,18,10,3,9,5,1,1,0
"13511",4009,"2610005L07Rik",260,240,280,244,186,190,411,395,209,167,136,147
"13512",4188,"Gm21092",38,36,38,25,10,22,67,55,27,35,21,17
"13513",916,"Defb1",89,114,198,349,150,101,675,663,287,370,113,94
"13514",1887,"Fam90a1a",0,5,0,0,2,3,17,32,0,0,0,0
"13515",4711,"Atp7b",24,22,57,51,23,12,239,253,1157,1739,846,855
"13516",4964,"Alg11",309,265,272,192,142,108,391,388,334,278,285,323
"13517",2404,"Nek5",3,6,0,2,0,1,19,15,11,20,17,23
"13518",2050,"Nek3",42,42,45,55,53,54,61,57,40,57,25,24
"13519",2601,"Ckap2",428,388,509,405,125,147,269,299,292,181,145,121
"13520",1277,"Vps36",606,526,726,658,717,642,1056,990,1005,860,609,561
"13521",4432,"Thsd1",137,129,90,76,102,89,42,70,29,33,7,6
"13522",3455,"Slc25a15",426,327,273,175,124,126,356,435,493,312,261,259
"13523",1536,"Mrps31",211,160,192,160,182,172,167,166,136,123,113,116
"13524",1459,"Smim19",297,336,315,347,385,369,338,364,214,259,123,108
"13525",3658,"Slc20a2",1109,998,925,959,896,1093,539,581,641,489,353,326
"13526",2341,"Gm17491",242,234,471,445,319,319,147,220,254,199,112,108
"13527",1423,"Vdac3",470,390,453,406,394,353,548,577,578,510,311,302
"13528",1227,"Polb",555,566,506,437,381,406,1068,1201,1035,895,688,672
"13529",2439,"A930013F10Rik",67,57,57,37,15,18,153,117,75,69,27,38
"13530",4534,"Ikbkb",1345,1108,940,900,990,1016,1650,1704,1700,1401,684,722
"13531",2532,"Plat",6658,4920,490,718,714,840,205,266,36,42,35,21
"13532",3467,"Ap3m2",157,120,122,114,129,146,339,320,142,232,69,75
"13533",9126,"Kat6a",3215,2915,2623,2330,2463,2336,2954,3018,2258,2177,1207,1204
"13534",8616,"Ank1",14,13,12,23,20,20,10,22,14,11,9,5
"13535",3944,"Gpat4",1913,2383,2132,1866,1534,1303,2499,2937,3797,4109,4547,4628
"13536",1364,"Gins4",310,256,252,249,255,246,363,424,484,409,381,330
"13537",2031,"Golga7",1384,1640,2057,2044,1618,1380,1185,1207,1348,1338,894,838
"13538",4372,"Sfrp1",2989,1625,1134,1677,2391,2146,317,276,562,811,2531,2944
"13539",4179,"Zmat4",5,5,76,54,25,96,0,1,7,9,0,1
"13540",1331,"Tcim",12726,10605,9585,9874,8409,8142,16803,17992,8348,7568,2174,2911
"13541",1555,"Ido1",10,8,1,2,0,2,310,826,0,1,1,2
"13542",3985,"Adam9",1818,2476,4965,5076,3967,3035,3182,3126,2879,2872,2159,1902
"13543",1281,"Tm2d2",710,716,883,705,669,651,803,736,802,769,721,695
"13544",4985,"Plekha2",645,475,378,378,420,367,849,715,355,370,183,189
"13545",7695,"Tacc1",2458,2306,2893,2809,2994,2704,1656,1586,188,289,779,835
"13546",2295,"5430421F17Rik",1,0,0,1,0,0,20,16,3,6,7,1
"13547",5008,"Fgfr1",12803,12704,12293,12225,12438,12759,7589,7975,1945,1872,636,640
"13548",2100,"Letm2",91,80,82,78,117,152,64,109,32,40,10,15
"13549",11646,"Nsd3",3131,3382,3998,3668,3178,2447,3343,3878,2717,2497,1407,1331
"13550",1472,"Plpp5",285,273,322,223,182,169,364,388,646,439,761,738
"13551",4267,"Ddhd2",849,849,793,889,1220,1133,563,596,1086,1385,848,786
"13552",4798,"Bag4",349,280,106,100,211,268,353,312,204,160,205,222
"13553",2360,"Lsm1",303,224,188,129,171,159,212,199,182,117,96,84
"13554",4007,"Star",177,161,157,124,160,132,153,133,117,109,26,19
"13555",2517,"Ash2l",930,773,865,748,682,651,1015,1095,1018,801,458,461
"13556",2679,"Hgsnat",714,506,606,660,795,851,539,569,508,537,298,322
"13557",3601,"Pomk",204,171,136,132,176,189,207,236,166,141,94,102
"13558",1881,"Fnta",1565,1401,1548,1498,1577,1391,1075,1186,1141,933,416,381
"13559",12836,"Hook3",1199,1176,1514,1413,1681,1418,1012,1162,754,837,456,511
"13560",3917,"Rnf170",140,135,122,143,159,150,150,145,198,170,124,116
"13561",2267,"Thap1",230,203,181,122,172,151,186,174,169,174,136,110
"13562",3305,"Zfp703",5514,5490,3783,4077,4325,3674,2394,3754,6325,5523,935,988
"13563",3947,"Erlin2",1605,1604,1586,1313,1195,1106,2415,2358,2533,2486,1222,1248
"13564",4536,"Plpbp",1565,1706,2133,1878,1545,1299,1158,1395,2321,2315,1133,1061
"13565",5517,"Adgra2",131,161,56,81,49,60,17,29,5,10,7,4
"13566",1383,"Brf2",56,37,59,47,43,51,103,117,55,62,28,23
"13567",7965,"Rab11fip1",660,567,559,471,160,189,5492,5609,4319,4134,1029,901
"13568",1520,"4933416M07Rik",5,1,5,7,1,0,45,28,33,26,6,7
"13569",1356,"Got1l1",0,0,0,0,0,0,11,20,1,1,0,3
"13570",2795,"Adrb3",7,2,11,13,17,23,0,0,0,0,0,0
"13571",981,"Eif4ebp1",333,330,605,507,511,445,378,497,1167,1113,637,548
"13572",9220,"Unc5d",0,1,4,3,0,0,0,0,47,76,7,7
"13573",1747,"Dusp26",34,29,4,8,7,13,2,3,8,11,13,7
"13574",3556,"Rnf122",6839,6550,4977,5508,6110,5079,1450,1388,1602,1355,460,400
"13575",5080,"Tti2",323,251,283,228,181,195,288,261,229,189,114,100
"13576",1857,"Mak16",819,936,743,568,335,264,702,633,491,443,181,219
"13577",4546,"Fut10",109,99,92,61,57,76,77,86,53,42,64,57
"13578",2103,"Nrg1",794,909,6032,6002,10189,9307,11,20,9,18,7,8
"13579",447,"Gm5908",101,123,107,70,49,54,189,172,120,102,52,54
"13580",6383,"Wrn",575,582,345,390,450,496,554,582,260,263,195,149
"13581",2120,"Purg",124,137,146,130,141,118,38,50,42,38,31,22
"13582",8408,"Tex15",71,48,138,107,156,134,181,187,12,12,25,32
"13583",1836,"Ppp2cb",3824,4451,4412,4149,2910,2305,2914,3272,2179,2101,688,603
"13584",2817,"Ubxn8",354,473,571,494,314,267,540,595,496,429,275,345
"13585",2672,"Gsr",585,855,750,845,348,245,2076,2589,828,663,646,648
"13586",1802,"Gtf2e2",524,493,640,501,401,414,458,501,401,357,268,289
"13587",587,"Smim18",2,1,2,5,11,10,0,1,0,1,0,1
"13588",2780,"Rbpms",10662,10650,15584,16410,20124,19822,1020,1186,212,289,108,118
"13589",964,"Dctn6",577,467,684,701,720,636,501,587,310,297,215,249
"13590",2585,"Leprotl1",535,514,681,577,586,525,734,735,298,271,145,157
"13591",1899,"Saraf",4128,4163,3939,3216,2665,2466,3135,3450,2607,2342,2170,2023
"13592",2427,"Dusp4",644,741,1201,726,322,412,2309,3696,3362,3013,527,476
"13593",6444,"Tnks",1422,1314,1127,1079,1192,1153,1399,1388,874,754,537,516
"13594",4221,"Ppp1r3b",33,13,37,56,94,70,1,3,0,0,2,0
"13595",5067,"Eri1",525,451,463,346,277,247,746,695,476,359,410,397
"13596",1728,"Gm16793",2,7,13,7,6,7,3,5,15,14,47,55
"13597",6408,"Mfhas1",261,303,447,347,426,430,286,349,845,748,870,792
"13598",1851,"Cldn23",85,57,57,49,36,36,369,421,180,144,19,26
"13599",384,"Rps12-ps24",179,181,166,129,85,64,215,210,184,159,84,67
"13600",4780,"Prag1",577,1033,1033,887,440,297,3053,3993,637,648,158,140
"13601",3930,"Lonrf1",416,476,698,627,273,200,644,688,478,421,258,260
"13602",1825,"Trmt9b",16,22,29,25,5,24,42,58,37,32,11,13
"13603",8475,"Dlc1",899,1374,1183,942,621,568,260,353,177,123,48,53
"13604",1959,"AI429214",13,13,13,11,14,21,133,136,52,62,47,35
"13605",1574,"Tusc3",1536,1443,1626,1490,1543,1356,974,930,457,373,262,264
"13606",3268,"Micu3",278,208,309,258,229,249,79,67,4,5,5,4
"13607",2498,"Zdhhc2",67,72,17,30,16,21,141,118,21,11,15,14
"13608",2982,"Cnot7",1760,1813,2080,1874,1420,1322,1993,2180,1737,1580,719,654
"13609",6379,"Vps37a",1425,1428,1968,1764,1674,1514,1391,1678,1018,957,624,734
"13610",3446,"Mtmr7",201,145,110,89,55,76,1998,3987,81,118,135,131
"13611",459,"Gm2085",0,0,0,0,0,0,15,13,0,0,0,0
"13612",7857,"Slc7a2",1321,1485,1961,2076,839,825,9193,8873,296,392,1216,1355
"13613",1545,"Pdgfrl",985,1182,759,670,328,430,155,137,35,20,14,10
"13614",7262,"Mtus1",1163,1133,556,662,798,1061,2695,2965,1208,1332,1058,983
"13615",2349,"B430010I23Rik",11,11,5,5,10,16,9,8,7,4,5,9
"13616",8381,"Pcm1",3270,2659,2629,2596,2814,2698,2322,2236,1360,1277,660,731
"13617",2251,"Asah1",1429,1345,1237,1208,1660,1560,1428,1270,816,952,2919,3090
"13618",1088,"Frg1",405,358,361,359,331,360,537,517,441,456,208,230
"13619",14627,"Fat1",12549,10937,11509,14868,17221,16576,6362,7031,4833,4571,1298,1247
"13620",2930,"Cyp4v3",182,234,163,185,182,188,114,130,52,84,15,14
"13621",5479,"Fam149a",210,183,159,191,132,159,266,257,31,29,48,61
"13622",4327,"Tlr3",116,105,99,107,102,162,444,411,519,603,877,847
"13623",6097,"Sorbs2",388,467,520,579,860,672,2272,2108,1006,1339,315,315
"13624",2474,"Sorbs2os",7,12,11,16,18,36,13,13,0,1,0,0
"13625",1578,"Pdlim3",7459,5979,16045,16675,15121,15000,2627,2160,687,457,24,34
"13626",2626,"Ccdc110",0,2,2,7,21,11,2,1,1,0,0,0
"13627",2740,"Cfap96",66,70,76,73,66,83,107,103,27,32,13,26
"13628",1531,"Ufsp2",432,393,528,532,578,531,523,496,734,608,989,891
"13629",904,"Ankrd37",178,96,51,28,47,57,34,32,17,14,11,11
"13630",3420,"Lrp2bp",10,3,20,21,54,35,4,6,3,3,1,1
"13631",3067,"Snx25",416,339,337,227,291,269,310,308,394,318,346,347
"13632",4523,"Cfap97",193,156,161,133,185,241,232,181,88,65,74,70
"13633",1108,"Slc25a4",8439,6465,15546,13777,12269,10334,2976,3028,3348,2736,1419,1355
"13634",3891,"Acsl1",693,619,1670,1144,1158,1002,1211,1365,18572,21935,33880,36833
"13635",2467,"Cenpu",37,32,31,28,8,12,48,56,71,60,190,180
"13636",3797,"Primpol",112,86,93,91,104,121,190,209,103,96,115,135
"13637",1466,"Casp3",1053,866,599,362,431,399,865,974,1083,940,815,840
"13638",1319,"Gm16675",30,19,47,39,30,30,15,16,7,13,3,10
"13639",2484,"Irf2",766,728,1210,894,841,759,518,582,639,615,293,254
"13640",3065,"Enpp6",10,34,20,30,9,14,8,3,3,4,3,1
"13641",10839,"Stox2",4548,4517,5041,5456,5718,5348,1549,1559,1110,745,505,547
"13642",4322,"Trappc11",933,873,899,831,897,898,887,950,965,866,1022,1034
"13643",2952,"Rwdd4a",678,774,734,543,375,334,498,581,614,505,421,448
"13644",785,"Gm8623",803,937,692,656,366,324,1163,1048,854,806,353,345
"13645",2813,"Ing2",673,509,522,370,380,435,341,332,311,296,187,174
"13646",3494,"Cdkn2aip",2157,1403,1285,901,1010,1298,783,740,474,429,135,146
"13647",5042,"Wwc2",1785,2000,2293,2219,2170,1809,1427,1328,700,940,230,256
"13648",2784,"Dctd",339,330,286,246,44,46,342,303,246,146,88,84
"13649",10978,"Tenm3",685,682,462,505,232,230,1,5,2,4,0,2
"13650",1427,"Gm9892",1715,1912,2659,2086,1556,1208,1962,2177,2461,1989,1254,1216
"13651",1290,"Aga",253,285,349,322,240,235,304,293,188,180,181,168
"13652",2253,"Neil3",93,134,121,97,15,6,91,142,76,62,119,86
"13653",1881,"Vegfc",404,485,512,513,260,290,95,97,19,47,8,6
"13654",3466,"Spcs3",746,642,540,375,362,349,1142,1197,1557,1023,2265,2208
"13655",3554,"Gpm6a",60,74,9,23,6,2,9,10,4,2,1,9
"13656",1719,"Hpgd",6,19,7,6,6,4,338,166,39,23,16,11
"13657",1399,"Cep44",256,229,258,250,244,248,240,290,174,139,105,83
"13658",3527,"Fbxo8",316,309,293,294,394,360,295,269,368,318,276,299
"13659",700,"Scrg1",0,2,8,9,27,16,0,2,10,8,1,0
"13660",1183,"Sap30",206,191,215,141,112,177,111,118,103,91,42,53
"13661",2692,"Hmgb2",466,436,342,258,140,141,476,545,239,138,115,117
"13662",4523,"Galnt7",296,363,371,285,299,291,285,286,587,407,396,385
"13663",1498,"AW046200",6,10,17,16,12,12,8,4,10,12,6,1
"13664",6789,"Mfap3l",450,392,695,674,839,947,40,73,455,554,450,463
"13665",1183,"Hpf1",552,393,529,486,379,363,673,602,482,360,292,292
"13666",6038,"Clcn3",337,242,230,165,133,162,2132,2334,2856,2636,3077,3061
"13667",4264,"Nek1",564,681,702,695,695,646,665,774,513,470,191,186
"13668",5181,"Sh3rf1",1015,915,586,558,501,525,741,709,180,207,101,130
"13669",1115,"Cbr4",92,96,104,91,83,111,220,218,162,164,95,95
"13670",3566,"Palld",6983,6545,7630,9538,13804,13114,345,404,161,177,38,35
"13671",5989,"Ddx60",68,74,60,56,50,58,89,72,33,31,15,5
"13672",3282,"Spock3",63,129,1635,823,800,495,0,0,2,1,0,0
"13673",4928,"Tll1",98,152,40,39,45,39,23,41,7,3,0,0
"13674",2103,"Cpe",471,621,219,286,203,163,1914,1954,44,105,101,120
"13675",1824,"Msmo1",356,395,404,311,1458,1060,488,609,344,250,971,878
"13676",3078,"Klhl2",482,440,466,443,392,364,677,625,374,297,362,347
"13677",1125,"Tmem192",118,96,128,151,143,123,161,179,227,179,173,175
"13678",1481,"Smim31",1,1,0,0,0,0,153,195,6,6,6,8
"13679",1088,"Tma16",310,242,313,192,89,76,311,307,286,207,163,155
"13680",3007,"Npy1r",47,89,33,33,22,20,5,12,2,0,2,0
"13681",2990,"Naf1",980,1003,1109,988,449,421,823,649,389,332,255,258
"13682",1501,"Nat2",14,16,13,18,48,54,56,43,19,19,18,15
"13683",11804,"Psd3",537,607,547,581,519,555,1097,901,1722,1877,1865,1922
"13684",2767,"Sh2d4a",21,9,7,2,5,4,332,311,83,61,113,153
"13685",4247,"Csgalnact1",65,107,30,31,16,26,37,44,28,11,15,27
"13686",2410,"Ints10",537,366,444,487,413,424,606,581,548,433,504,526
"13687",4049,"Lpl",124,129,637,523,443,425,249,386,11564,15536,38566,42345
"13688",3118,"Slc18a1",3,3,3,3,1,2,11,32,52,31,29,40
"13689",2742,"Atp6v1b2",607,498,515,393,386,335,1506,1749,2392,2433,808,746
"13690",1800,"Lzts1",26,18,3,5,7,8,0,1,3,1,0,0
"13691",2996,"Zfp930",102,74,50,52,52,75,157,128,59,44,47,67
"13692",2002,"Zfp781a",22,11,10,13,12,22,17,12,11,5,8,5
"13693",2602,"Gm10033",48,33,40,49,40,38,86,71,30,21,24,23
"13694",2561,"Zfp868",963,847,740,675,587,714,1185,1157,772,670,403,423
"13695",1740,"Zfp964",24,25,21,10,15,14,13,15,3,0,4,2
"13696",3491,"Zfp869",949,684,503,330,344,373,587,662,207,177,367,335
"13697",2291,"Zfp963",39,34,20,23,25,36,73,80,25,20,45,38
"13698",5764,"Zfp866",185,164,137,100,104,113,277,336,155,110,106,111
"13699",3915,"Atp13a1",1477,1258,1339,938,680,764,1989,2249,2461,1817,1625,1742
"13700",3925,"Gmip",253,307,166,168,196,186,447,486,412,385,201,209
"13701",5701,"Lpar2",261,186,147,113,133,123,139,178,160,119,39,37
"13702",1347,"Pbx4",3,1,7,2,4,1,13,16,1,3,2,0
"13703",4022,"Cilp2",63,54,35,14,19,28,3,8,0,8,3,5
"13704",783,"Yjefn3",15,13,8,8,3,7,7,20,9,18,5,2
"13705",1251,"Ndufa13",735,663,1142,1081,831,714,1214,1281,1015,1016,908,891
"13706",1304,"Tssk6",13,7,5,9,7,14,4,10,3,1,3,5
"13707",5502,"Gatad2a",3102,2688,3028,2209,1318,1092,2793,3087,3109,2745,1035,1174
"13708",5372,"Mau2",1762,1416,1210,1040,1237,1397,2189,2347,1837,1863,842,824
"13709",2287,"Sugp1",769,565,623,563,580,636,798,852,609,559,388,373
"13710",1418,"Tm6sf2",17,6,5,7,7,2,11,13,8,10,7,8
"13711",3576,"Hapln4",18,16,17,18,14,11,2,8,3,3,0,0
"13712",3682,"Rfxank",117,113,142,129,123,118,176,181,100,111,69,78
"13713",1184,"Nr2c2ap",34,16,33,32,13,19,54,50,43,41,24,35
"13714",601,"Borcs8",270,260,259,282,287,295,402,380,335,303,186,167
"13715",1342,"Mef2b",6,23,9,15,9,12,31,30,6,5,4,1
"13716",2994,"Tmem161a",759,600,814,793,718,748,713,779,537,463,415,420
"13717",3172,"Slc25a42",218,279,594,735,442,397,92,155,173,186,209,179
"13718",2199,"Armc6",157,140,165,136,122,107,249,240,203,154,132,150
"13719",4337,"Sugp2",788,628,680,571,515,538,677,827,467,392,273,290
"13720",2445,"Homer3",327,312,257,247,214,213,281,341,232,230,34,38
"13721",2100,"Ddx49",512,489,454,394,266,293,643,774,721,550,294,365
"13722",1033,"Cope",1809,1545,1910,1766,1391,1237,2082,2342,2965,2823,2886,3059
"13723",4616,"Upf1",3090,2856,2578,2088,1415,1404,2932,3135,2652,2299,917,1058
"13724",2426,"Comp",31,32,1,7,2,5,5,8,0,1,0,1
"13725",5674,"Crtc1",692,549,489,394,280,310,390,511,355,268,187,239
"13726",3069,"Klhl26",471,586,811,684,495,484,587,672,440,328,305,277
