"Length","Symbol","logFC","logCPM","F","PValue","FDR"
1949,"Hadhb",0.987101735333836,4.03558635194045,20.4253346457358,0.000649485810070978,0.0044697663828069
3986,"Cdh5",-1.10645368312056,4.36266316122194,20.4233483271107,0.000649782540177873,0.0044697663828069
2150,"Pisd",-0.509679884262567,5.08879109739359,20.4212800307138,0.000649992200449034,0.0044697663828069
5023,"Ebf3",-1.23874702230687,0.663958215303769,20.0265337775483,0.000651141089543312,0.00447467156385479
1774,"Lhfpl1",1.28065544772167,0.0348879496484767,17.6951512917326,0.000651276805974397,0.00447467156385479
2639,"Gbp3",0.816162022290713,3.41493692220735,20.3745162165009,0.000656028540716564,0.00450534287169004
3660,"Lypd6",1.0946862459279,1.71462239609624,20.3890788895859,0.000657699498841345,0.00451483902250205
4492,"Zrsr2-ps1",0.785821888205486,4.23564116265862,20.3567564503176,0.000658291508100805,0.00451692355427031
1673,"Ecsit",0.720393660553754,3.77887338188806,20.3452986835971,0.000659786498233847,0.00452519942856095
351,"Ndufs6b",0.616985247861967,3.71879287572846,20.3387354828079,0.000660638446939809,0.00452905963733571
6680,"Crocc",0.798895025429447,3.21316006399823,20.3350606423548,0.000661191572406992,0.00453086875842324
1962,"Wnt10a",-0.850188863680331,4.86043894492837,20.3231742977023,0.000662421642159887,0.0045363974057216
4472,"Atxn2",0.492647348863898,5.69705168495241,20.3232168042503,0.00066263693306811,0.0045363974057216
2702,"Gm12250",-2.39164514919567,0.11225444050263,20.3520178496522,0.000662996084080392,0.0045363974057216
1200,"Lysmd2",0.610989754735117,3.48686113993509,20.3197237029062,0.00066324141718243,0.0045363974057216
4601,"Inf2",-0.552758892432819,5.73504634772042,20.3161864626668,0.000663572342926507,0.0045363974057216
6556,"Slc16a10",-1.00833106141784,2.60606312480305,20.3162018846993,0.000663735898749691,0.0045363974057216
2029,"Tent5c",-1.16598219927029,4.68125977233959,20.3078320189747,0.000664658600077636,0.00454072262111477
5319,"Fmo5",-1.22969671316294,1.67506339649053,20.3029257944313,0.000665890001992613,0.00454715208422593
7112,"Pla2r1",0.864958856105545,4.02087083214567,19.9068253353645,0.000667614968444993,0.00455560186516764
1561,"H1f2",1.45640282464683,5.93676409262793,20.2845440888594,0.000667709025370246,0.00455560186516764
4864,"Sulf1",-0.975795735057851,3.65835908876038,20.2917116886722,0.000669164129553647,0.00456354205026464
3302,"Ugt1a6a",1.2585652839012,3.40840574035156,19.9628929285354,0.000669722797655446,0.00456536450185925
686,"Nat8f7",2.89835902057794,0.87540781142035,20.0216600670841,0.000671452515692908,0.00457516470566742
1676,"Adi1",0.490599677394028,5.08215351331676,20.2430813934599,0.000673188533835039,0.00458499929675038
10259,"Tmod2",0.819111364093167,2.16675764651442,20.2426359747472,0.000674451116045501,0.00459160223070524
1602,"Smpd2",0.52004305873388,4.74861527207774,20.228650163252,0.000675109808040527,0.00459408998390741
5094,"Il4ra",-0.787204434021571,7.62250729753379,20.2213222625496,0.000676085744428128,0.00459873347219567
2098,"Nipsnap2",0.494312026015079,5.30073550340625,20.2111394976003,0.000677448400954616,0.00460530295957357
5809,"Mbnl1",0.80448699368548,7.64473463011694,20.2097389376594,0.000677639535385705,0.00460530295957357
2866,"Fiz1",-0.736148630399959,4.7398264962055,20.1950953091833,0.000679604537309337,0.00461665441324838
4133,"Sulf2",0.609762366847239,5.79373311265413,20.1911446891291,0.000680137561291385,0.00461827260408736
3185,"Pex5",0.616914136094587,6.37814534896483,20.1871779971005,0.000680663531504627,0.00461984151690641
3002,"Pold3",-0.466247583680632,4.98724978584107,20.1557024900948,0.000684921111337325,0.00464508882728775
2243,"Slc9b2",-2.85576560903157,-1.05427673402045,19.7113174916813,0.000684976392661009,0.00464508882728775
5013,"Foxj2",0.570854753480555,5.99874104953013,20.1493917879837,0.000685776141749606,0.00464654717606111
2713,"Fggy",0.808448586147036,2.06642401803179,20.1515330498415,0.000685784683756993,0.00464654717606111
5959,"Gprasp1",-0.484094469156588,4.65109923711791,20.1443151909709,0.000686473033845159,0.00464920020544073
2317,"Ubl4a",0.495573279680226,5.6601016668097,20.1419973959827,0.000686776764510856,0.0046492471979527
4435,"Plcg1",-0.464091557479328,5.49630662734957,20.1326499355573,0.000688054161211646,0.00465588269346887
1116,"Gm11346",1.28961608103575,0.1090416266561,18.4938374125343,0.000688812271883411,0.00465900010321832
2288,"Ogfr",0.440600754694026,6.12758536851287,20.1200150606531,0.00068977393552558,0.00466349102287795
3371,"Orc2",-0.589303870439159,4.28549272984902,20.1142577877955,0.000690568154804382,0.00466604918975162
3210,"Rarg",-0.597232380276122,5.7118367964283,20.1129568236097,0.000690748041559784,0.00466604918975162
2150,"Des",-1.11135648919779,2.16489344646493,20.1596194950438,0.000691590227219894,0.00466972452991364
8897,"Pak3",0.959917234858992,4.45757018081932,20.1296099932985,0.000693306191982989,0.00467929405317256
7812,"C2cd3",-0.616647423074534,4.8209322230774,20.091991960226,0.000693622611533584,0.00467941352699121
3346,"Lrrn2",-1.29363545145515,2.95565680052585,20.0700968987754,0.000694224807705987,0.00468146001408277
1491,"Cdc42ep2",-0.895509979079546,1.38347110533786,20.0924259300277,0.000694600624704342,0.00468197882357725
2686,"Phf11d",-1.15606099042461,1.83018176097134,20.0758963915789,0.000696897922573802,0.00469544342241661
5494,"Nedd4",0.505085016978337,10.041104593698,20.0536420952332,0.000698916334354405,0.00470701821911512
1793,"Pabpn1",0.449246316992517,7.25812693032939,20.038599464988,0.000701008074766666,0.00471907670443482
4408,"Sspn",0.67750897340082,4.8693768491412,20.037489986138,0.000701449814748547,0.00471969346994123
3503,"Slfn10",-2.62165411889705,0.0850284643997311,18.974077131456,0.000701702272039139,0.00471969346994123
960,"Apool",0.72574577024187,3.51669251138678,20.0309032875237,0.000702111796734531,0.00472042115701563
2154,"Acrbp",-0.962249303333381,1.67501440788342,20.0268948313872,0.000702963264389444,0.00472411820534562
3185,"Capn2",0.704879499694507,6.89596304666957,20.0210259187961,0.000703461057144873,0.00472543630367686
2166,"Map2k3",0.709642225616964,8.85947154872067,20.0099503581049,0.000705011876336162,0.00473382385032403
8220,"Il17rd",-0.971758297403454,1.9316594200268,20.0011223103002,0.000707006734067635,0.00474518444266045
3881,"Ppp3cb",0.403571767584329,6.03421231349942,19.9834319187001,0.000708742080846568,0.0047547943025531
2946,"Appl2",-0.748472526304478,6.41135909959217,19.9687519508482,0.000710816838531852,0.00476667199298008
3148,"Apln",1.33945821601733,5.67673622024589,19.9607332298164,0.000712185721130529,0.00477270018946492
1473,"Npdc1",-0.475154078395079,6.35656332576344,19.9581095670275,0.000712325122436578,0.00477270018946492
3054,"Cdh19",-2.25002697706069,-0.600589072474757,18.7125427725206,0.00071282401728181,0.00477344435655602
3286,"Asb4",-1.70415587408259,0.299652628004332,19.2722467306672,0.000713045630024965,0.00477344435655602
2818,"Atl1",0.894468209105689,2.56063241619235,19.9706520820911,0.000717464523029406,0.00480097469169399
10727,"Bahcc1",-0.936234904700207,4.36765055643688,19.9199199907451,0.000717775989316235,0.00480100805834279
2308,"BB123696",3.68512710664549,1.00332975244268,19.5234240676901,0.000720098015350245,0.00481448374326145
4741,"Rab43",-0.559822691744227,5.26149368362022,19.8839823013401,0.000722943300579034,0.00483144488206936
1897,"Laptm4b",0.561974763462091,4.37363708593405,19.8785771028045,0.000723773826950312,0.00483464173411468
1824,"Rab21",0.6735176273952,6.46688948208612,19.8763506861883,0.00072403890892008,0.00483464173411468
1170,"Nrp",2.06394182157362,-1.4585603489839,19.6499564444159,0.00073090281812418,0.00487839482143813
512,"Lsmem2",-1.29521442125264,0.173223402516636,19.862822138988,0.000731330712912356,0.00487917189854006
2005,"Degs1",0.523887079156924,6.69609309619945,19.8190126637334,0.000732387183306896,0.00488414015602492
3339,"Tmeff2",-1.53926278419373,-0.770636792714901,17.5809733694261,0.000732856691056717,0.00488519151719296
7416,"Crybg1",0.488495664914774,7.09188290041544,19.8045769659688,0.000734506628190695,0.00489219257331801
975,"Vps29",0.485027707569141,5.17575979213652,19.804415694619,0.000734531562875452,0.00489219257331801
7249,"Epm2aip1",0.541510007095709,5.4481984830085,19.8008265123302,0.000735059072433392,0.00489362531647645
7519,"Cramp1",-0.508899360457642,5.30567717409316,19.7874270637869,0.000737035174977188,0.0049019464918784
1575,"Aldoart2",0.590744104940389,3.36597100743362,19.786252619616,0.000737245104830021,0.0049019464918784
4582,"Cnnm4",-0.695782850960385,4.89471339648115,19.7860493705531,0.000737247745602649,0.0049019464918784
7020,"Rnf145",0.415014623439882,6.88409454126179,19.7830462560682,0.000737681276736001,0.00490274806960944
1491,"Pym1",-0.653958269262496,3.89236692501354,19.7638878568714,0.000740538712654129,0.0049180693459581
900,"Crabp2",-0.749484728033711,5.28653537716389,19.7632555468255,0.000740614464546132,0.0049180693459581
4192,"Etaa1",-1.11156229957334,2.19169610151577,19.7433032476829,0.000743726631434741,0.00493664308534967
1073,"Ccl11",-1.29442822386743,2.2506212257209,19.7456731121156,0.000744364909014931,0.00493878708162596
1290,"Ldhb",0.681624018710559,4.74512243378858,19.7127822734643,0.000748163065483791,0.00496128893272811
387,"Gm5616",-0.737371238771721,3.14932709400195,19.7115974980274,0.000748389770062976,0.00496128893272811
2958,"Tmem18",0.639717236176334,4.04926803204626,19.6925572345859,0.000751217631940595,0.00497792902045238
4743,"Enc1",-0.888033964651068,6.1358925723974,19.6884930014736,0.00075200160805709,0.00498101699374813
646,"Mrpl34",0.678334611798678,3.57552836226101,19.6769431098301,0.000753595884050029,0.00498946725428728
4780,"Ube2h",0.676207220890541,7.03390962389978,19.6696065833133,0.000754673282093332,0.00499448963413268
5580,"Esrrg",1.86505318890855,2.48001679632015,19.6623971780379,0.000757431922441794,0.00500861478294625
4075,"Afap1l2",-0.753543669513013,3.68851104984331,19.6921759044201,0.000757447074420661,0.00500861478294625
4766,"Rtl5",-0.843064211979601,3.87516569170901,19.646253933947,0.000758280055577878,0.00501200720279639
1189,"Rnf151",2.52119314740688,-1.54836323425837,18.0359866612651,0.000759111937846202,0.0050153895007848
2397,"Grb7",-1.05596602505176,3.60189154112472,19.6306819507741,0.000761539711662501,0.00502930842461765
1543,"Rhbdl1",0.884261293055221,2.59089302015194,19.6177867579864,0.000762699795979556,0.00503465261387168
2320,"Msl3",0.448645241148266,5.15027650134213,19.6151591397577,0.000762991720736122,0.00503465261387168
70,"Mir145a",2.21247393580619,-1.02951950388845,20.9782207403282,0.000763759938330715,0.00503526422761822
971,"Tmem242",0.524259335172095,4.96402919242024,19.6099268628065,0.00076379678093936,0.00503526422761822
2738,"Kmt5a",0.517868703818356,6.93673628635142,19.6082813578763,0.000764048711717108,0.00503526422761822
1879,"Ilk",0.454451354516244,6.92817216833375,19.603180217016,0.000764834976256116,0.00503832628387387
5393,"Map3k5",-0.505743055853525,4.54524375258147,19.5887736870862,0.000767068471902564,0.00505091534777372
1922,"Nog",0.970208210570091,0.869193335365088,19.3761120440352,0.000767854762124195,0.00505378034946714
2404,"Idh3a",0.549602958294511,6.39372886271453,19.581386577774,0.000768203279993591,0.00505378034946714
2427,"Misp",-1.49153777446532,1.04682487103532,19.5868147314958,0.000768506632801492,0.00505378034946714
1453,"Ppp1r36",-1.70544861203565,0.512469923650667,19.6133020548079,0.000768794035925962,0.00505378034946714
3012,"Ano9",-2.08043907573584,3.86059550107536,18.3388691288861,0.000770708613981451,0.00506279864072007
4777,"Ctbp2",0.473864746604942,6.38007448223931,19.5645850081276,0.000770812305018663,0.00506279864072007
3681,"B3galnt2",0.496181320666181,5.21273871138834,19.5258504145125,0.000776869292356552,0.00510044319562674
444,"Gm11964",0.499369959980533,4.81882326413533,19.4944039089673,0.000781822599133073,0.00513081316104717
2468,"Lpar6",0.534472785322535,5.0695961352176,19.4853695408997,0.000783252749394824,0.00513804619734921
2936,"Mapk7",-0.599878447420548,4.08646955735953,19.4826507967796,0.000783709626648729,0.00513889129403614
2336,"Rufy4",0.86363089548254,1.39853456456738,19.5028136229957,0.000785050870097734,0.00514553216739791
2275,"Inhca",2.78397564878384,-0.354083640266368,19.2689127671774,0.000785846593350931,0.00514859342737028
1962,"Numb",-0.563969032951845,5.20892365793731,19.4654405966775,0.00078641839701806,0.00515018569786284
6647,"Myo5b",-1.50622111038044,4.33127687235724,19.4592044887995,0.000787712304981999,0.00515650365965024
1805,"Efhd1",1.45282218364232,2.73818658875616,19.4548253750316,0.000788378881444022,0.00515871143601529
1718,"Ap4m1",-0.690701476195587,4.0534912188141,19.4374683011761,0.000790905546835855,0.00517308367064036
3509,"Aopep",0.555312237121056,5.28000484833298,19.4307104436317,0.000791977801198093,0.00517793499823377
2036,"Efemp1",-1.82635878860833,-0.0082157067208426,19.5007672641061,0.000793299270864928,0.00518408015428254
4207,"Tonsl",-0.878015289593638,3.74582305150582,19.4196401338078,0.000793812312376482,0.00518408015428254
871,"Coq7",0.669943397675883,3.33551387647772,19.4189210577331,0.000793910519637652,0.00518408015428254
2259,"Slc5a2",1.21518671676311,0.775158409457762,18.3394704563357,0.000794983969887777,0.00518769396908823
8127,"Tbl1xr1",-0.915598507666489,4.63340621137898,19.4105196844693,0.00079523380391362,0.00518769396908823
5582,"Kdsr",-0.617281517687417,4.76531715387139,19.4090872600379,0.000795457447414615,0.00518769396908823
1846,"Ormdl1",-0.882790372969744,3.10084308484565,19.4063902819256,0.000796001087068159,0.00518907907986796
754,"Cox7a2",0.645083862106982,3.25380474598753,19.3986344285254,0.000797182578237409,0.00519461942100209
3433,"Slc6a14",2.26968401694116,3.58628871109423,19.3725604840521,0.000797558874052695,0.00519491050396485
3105,"B4galnt4",-0.566689710891904,3.24759432057907,19.2846906600866,0.00079910049191512,0.00520176013459536
1470,"1700012B07Rik",6.76191047593794,3.02161264500568,20.3983170819728,0.000799274602232432,0.00520176013459536
1824,"Slc31a2",0.639513318388126,3.87368826196219,19.372003609861,0.000801488722686775,0.00521299877550657
6115,"Phka1",0.473650750064025,4.56639608337258,19.3692381591731,0.000801921274241666,0.00521299877550657
1434,"Abhd14a",-0.802918367867574,3.29187208085021,19.369119811539,0.000801999811616396,0.00521299877550657
3809,"Ilrun",0.409895509762999,7.50118127671335,19.3581312990718,0.000803724148623805,0.00522204014441804
1900,"Lmo2",-1.21086895830855,3.50425636865368,19.3508862885583,0.0008051802526359,0.00522914295987767
1713,"Akr1e1",0.682032033950717,2.95282693237355,19.3465570498559,0.000805672189428188,0.00522914295987767
1511,"Aup1",0.384719974809481,6.77647415384647,19.342956014753,0.000806207378068538,0.00522914295987767
2053,"Tuba4a",-0.5706868176697,7.76058651870155,19.342866007396,0.000806222003118287,0.00522914295987767
5009,"Ccp110",-0.635973740349812,4.05346913115141,19.3413723538446,0.000806486395854736,0.00522914295987767
2076,"Acbd4",0.582091679283948,5.0820133750835,19.3218475043864,0.000809688998790452,0.00524773610511065
1661,"Tusc2",-0.621590824536616,4.49353009863168,19.3170960458372,0.000810472179737841,0.00525063965905429
4510,"Slc9a8",-0.503352883014167,4.75445298578604,19.3121429837042,0.000811279164922015,0.00525369496424281
2447,"Igfbp3",-0.705472158184577,7.92132454462563,19.3077863208649,0.000812183953217888,0.00525738083766868
1263,"Lamtor3",0.484636712140872,4.11890427965835,19.3025182452381,0.000812877654437489,0.00525762926371604
2072,"Gprc5a",-0.998751663948315,5.37197014726619,19.30252000161,0.000812893589321433,0.00525762926371604
2302,"Zkscan6",-0.855279697286548,3.79052314249387,19.2846814756864,0.000815852830588697,0.00527448734461369
1143,"Dnajb13",-0.965998825002534,3.53335197049171,19.2828194939234,0.00081617346462455,0.00527448734461369
2393,"Kbtbd4",-0.908641381448375,2.51948077482703,19.2707385399437,0.000818245309620999,0.00528354892507688
5654,"Cd44",0.762803083603598,7.50150521485858,19.2712672730824,0.000818250219740601,0.00528354892507688
4810,"Cep68",0.753904039188509,3.40873748251385,19.2548410020479,0.000820843138826469,0.00529810785732041
2055,"Ormdl2",-1.08114828632537,3.26431029086198,19.254309656354,0.000821247888795775,0.00529853714085083
1542,"Evi5l",0.821033985410575,3.30555518940197,19.2491231077265,0.000821843773153991,0.00530019872641304
1286,"Gzmm",-0.775172548389429,1.86073394718967,19.2524666844382,0.000824752121684398,0.00531271485143159
3208,"Mat1a",2.25659803384249,-0.266809410711288,19.2869574147386,0.000824790888851172,0.00531271485143159
3323,"Exd2",-0.579289891665336,4.21497920463684,19.2301325369712,0.000824961676933228,0.00531271485143159
1631,"Hoxb2",0.86574954267479,2.832976962372,19.2358653042656,0.000825141093746126,0.00531271485143159
1130,"Pstk",0.776217421970074,2.70069076179282,19.2260250728655,0.000825756059626172,0.00531449000576992
2637,"Nelfb",-0.431453443512864,5.18728331527753,19.2169877184283,0.00082716924823938,0.00532139888035724
3738,"Net1",0.456911234208201,5.98576935086908,19.1972622357246,0.000830508544214607,0.00534068815481191
3344,"Fam13b",0.528785956819646,6.89287738139631,19.1786320937605,0.000833676306962881,0.00535667711926238
3529,"Atp9a",-0.542091505082892,6.07954216032213,19.1786156585468,0.000833678826476967,0.00535667711926238
648,"Ifitm3",0.632688250454931,8.23284619587047,19.1740720120263,0.000834483081011459,0.00535964635672181
6248,"Tom1l2",0.562612713978973,6.28451287382337,19.1709091402811,0.000834993504905698,0.00536072674358515
4392,"Hip1r",-0.491180802761836,6.35628601517833,19.1614729597209,0.000836606800032286,0.00536728532839362
3739,"Actn1",0.479688955084661,8.80898746986283,19.1599875406531,0.000836860787795635,0.00536728532839362
5423,"Rabep1",0.443700360205327,5.33741197024878,19.1590216918534,0.000837042965672876,0.00536728532839362
4739,"H6pd",0.912971929127908,3.90822118074252,19.1556456024349,0.000837668778428202,0.00536910041492545
600,"Snhg20",0.758635178436268,2.12939579813304,19.1533399634991,0.000838209163542952,0.00537036668584881
3461,"Bcl2l2",0.469413814036654,6.23519340825336,19.1322471316297,0.000841625803833524,0.00538956500373911
3076,"Rad54l",-0.81171480230745,2.44559546372965,19.1318475430213,0.000841893748110412,0.00538956500373911
1306,"Eprn",4.54902287153497,-0.714923159463694,21.7654719532266,0.000844121971436001,0.00540162201084352
2969,"Kbtbd13",1.85084823272755,-0.677955463932413,18.4985852035112,0.000845020211432816,0.00540516194858924
2692,"Schip1",1.16173395020231,0.241750872814446,18.1130801315793,0.000846523992799859,0.00541257075396318
4973,"Slc35f1",0.959739947884,2.29036720068419,19.1602352485781,0.000847517946527786,0.00541671506828142
5598,"Kif24",-0.862405014201892,1.92512507426791,19.0955100087999,0.000848199219554495,0.00541885839083245
4880,"Rnf111",0.426416458709822,5.72774151627011,19.0919498207589,0.000848604469914636,0.00541923726914504
1381,"Prr15",-5.77025478261443,-1.33832216929418,17.9049140165368,0.000849411070495997,0.00542217783998362
1876,"F3",1.24457975765003,6.95024040489773,19.041696695211,0.000857407553717753,0.00547099361669596
2100,"Qpctl",-0.617134990133175,3.78128850283363,19.0388466409005,0.000857932664095415,0.00547211530254669
3431,"Oacyl",-1.19742392750155,1.54583385228907,19.0432529451622,0.000858738158607711,0.00547502370964175
3545,"Rap2c",0.65315185024081,5.98144561441464,19.0284422810296,0.000859739210778131,0.0054776684313479
702,"Gngt2",-1.42339386831518,-0.170205672140448,18.5650014941015,0.000859852325099552,0.0054776684313479
872,"Selenom",0.819444621656227,5.6439782021247,19.0266292747344,0.000862701725827194,0.0054935863963752
1918,"Mtch1",-0.471632702005252,6.38056123798066,19.0072467246637,0.000863493043002813,0.00549639110875216
4100,"Mid1",0.830815727938501,4.66819308614797,18.9895153762716,0.000866664586887724,0.00551433824272794
4235,"Fam167a",-0.877714160172376,4.61964540417277,18.7842567020058,0.000867219224396795,0.00551562693876402
508,"Elob",0.434447699834221,5.17061597568373,18.9820125582248,0.000867988444315763,0.00551827880690196
3757,"Rhbdd1",0.507573386328678,5.4075164020069,18.9554839477397,0.000872742830634692,0.00554625413464197
3632,"Adamts8",-0.999198776348179,3.50173500311029,18.9504561369556,0.000873688913664997,0.0055500149361566
3369,"Kif18a",-1.09051026523033,2.28893405616394,18.9480739998334,0.000874187173731774,0.00555092909465271
2228,"Tnfsf8",-1.33099762944392,0.490909558456578,17.5535575368972,0.000875017205010436,0.00555394834541673
1355,"Ctss",1.33230973435889,-0.144069199508298,18.2005446799907,0.000876538015229157,0.00556091652959358
3488,"Rab33b",-0.562458480722455,4.46299844323153,18.9313355908772,0.000877110279855097,0.00556091652959358
2616,"Hspa5",-0.570883971489291,10.5216712278227,18.9296536441805,0.000877399565624283,0.00556091652959358
2185,"Pick1",-0.572259615430101,4.71118445688442,18.9289791841502,0.000877534992732545,0.00556091652959358
3054,"Elovl4",-0.472120299631813,4.17137423352444,18.2869160704048,0.000881114344329501,0.00558134096397963
2378,"Paics",-0.463811688731782,6.64816399249023,18.9030894997054,0.000882220646252811,0.00558608990442614
9900,"Fbn1",0.737158575121329,7.31322490117303,18.885649417,0.000885561401503109,0.00560324402658675
2937,"Snx12",0.428333698737128,5.19942475274853,18.8843548014667,0.000885645209692231,0.00560324402658675
967,"Ccdc192",4.74462051820073,-1.52916464565886,16.6516174238592,0.000887211974404179,0.00561005270740994
1930,"Krt20",1.97270537803735,-0.254791560476485,17.4087620196406,0.000887437638618694,0.00561005270740994
752,"Ypel4",-1.60633844965802,0.881927060099872,18.8680916865816,0.000893167286317475,0.00564399578062253
4496,"Nlk",0.559839660369047,3.97892036721409,18.835313032934,0.000894677989494928,0.00565126238122502
2667,"Pid1",1.1603139222327,0.705014289377663,18.4554418822223,0.000895188088811035,0.00565220532495964
8269,"Abca5",0.541183554240493,5.19768391569759,18.8121462763811,0.000898971613310969,0.00567380754331842
2910,"Ap4b1",0.605187112934447,3.75360146778835,18.8023773460413,0.000900807365655761,0.00568310406081252
1452,"Tor1a",-0.561493788682501,3.95176689114252,18.7928241119251,0.000902587399564328,0.00569204171263092
2064,"Pde9a",-1.30828110203769,3.43959114925238,18.8117271715269,0.000903754626123703,0.00569630010000334
679,"Cox4i1",0.473802104256716,8.27258114042407,18.785204107396,0.000903989916923607,0.00569630010000334
2402,"4930581F22Rik",1.13873024474968,1.16533519224552,18.7836996092308,0.000905041544466125,0.00569921263713868
6329,"Nr3c1",0.516807269229686,6.91770217474813,18.7788571107414,0.000905179766434793,0.00569921263713868
3815,"C130021I20Rik",0.503181922342006,5.38582674971117,18.771950413881,0.000906515732793114,0.00570533103824995
2788,"Wnt11",-0.721807330733816,5.10619724004026,18.7738816699357,0.000912808746219483,0.00574171142632188
1982,"Ube2g2",0.620236829941804,5.73948752163528,18.7365117459169,0.000913164551967697,0.00574171142632188
2766,"Slc52a3",-1.71510461998883,1.80470780406849,18.739750599043,0.00091352106557014,0.00574171142632188
2190,"Coq8b",-0.647423853730631,5.36016114539999,18.7333646015006,0.000913762309978962,0.00574171142632188
3109,"Gja5",-1.67870936966006,0.337312418915902,18.6530719178477,0.000915625781931863,0.00575111382275968
1463,"Amdhd2",1.01385405322187,2.91409782128062,18.7196036702993,0.000916451997970737,0.00575264726828497
4298,"Plcg2",-1.03648696973358,4.18408581858893,18.7189309925994,0.00091660437801719,0.00575264726828497
3761,"Dact1",-0.854132875176435,3.49149824898559,18.7448815232688,0.00091945310859389,0.00576821503649311
4762,"Myrip",-2.19252973188907,2.00544222934041,18.7158536727264,0.000920162074402347,0.00577035183967684
4093,"Ubxn4",0.606139322495752,7.1487722024913,18.6916365506263,0.000921714990568558,0.0057777772417993
943,"Tmsb10",0.667647499390622,5.40537776280505,18.6863041855504,0.000922749081023816,0.00578194574169523
9407,"Lrp4",-0.66619845869158,4.65880984348653,18.6822567550438,0.000923551192237348,0.00578465790739627
3067,"Klc1",0.428015689519302,5.38694460362763,18.6756308906088,0.000924788983660125,0.0057900956950583
4497,"Pnpla6",-0.494695349464117,4.71652796757564,18.6728055089713,0.000925333370991723,0.00579118947526382
5210,"Efr3a",0.423097315752279,6.32100065729222,18.6565348539166,0.00092846902123572,0.00580849329778656
7014,"Ifnar1",-0.427815395366227,5.0497024532161,18.6543764906977,0.000928892463565603,0.00580882253163879
4220,"Usp28",-0.618381383140404,3.44567043490638,18.6489138127343,0.000929987809212009,0.00581335156875743
9293,"Shprh",-0.589040082163601,3.54450819103085,18.6438864719269,0.000930953366913952,0.00581523471797968
3007,"Tigd2",0.821663846165614,3.76235773545414,18.6434270852508,0.000931031514375552,0.00581523471797968
2091,"Zc3h10",-0.750183839311918,3.88224549629658,18.6404364796192,0.000931617492275856,0.00581657553467568
1807,"Pilrb2",-3.8859039090521,-1.3470077515789,16.4798827104897,0.00093205973076973,0.00581701820020232
5417,"Gda",-1.13399733470866,4.81897553534736,18.6329738566839,0.000933083174588575,0.00582108639184788
1710,"Acvr2b",-1.34483708836749,0.946234767257404,18.6296300439561,0.000934569308458844,0.00582803671059227
4278,"Atxn7l1",0.487817360290405,4.56466650656514,18.6222927487219,0.000935128917462938,0.00582920592600753
853,"Ndufb11",0.428614992827009,5.98083232427755,18.614912501008,0.000936552139786304,0.00583419494378492
1822,"Amy1",-1.51806013760711,0.80075355967339,18.6252163737293,0.000936674132372747,0.00583419494378492
5374,"Phrf1",-0.489939526703212,6.14684937035045,18.6036511703726,0.000938753197978526,0.00584482068614213
2408,"Pcid2",-0.707465414777861,4.79361513961921,18.593647496197,0.000940721508807763,0.00585474868314406
2600,"Tlr6",1.81297853994612,1.19432996483117,18.6091362735305,0.000941656418448733,0.00585823979150095
2847,"3930402G23Rik",1.07931559878567,1.7814151740609,18.6552157862577,0.000942557645873282,0.00586151866717148
4613,"Mrtfa",0.49466232759635,5.76902442131033,18.5801791412715,0.000943367232693066,0.00586275375901152
3526,"Tdrd7",0.555993439270146,4.33982701230852,18.5794987664991,0.000943504770282033,0.00586275375901152
930,"Uchl3",0.868348772672892,4.3580445887918,18.5668346459177,0.000946005535674771,0.00587366679427023
1613,"Rraga",0.400195047982111,5.8442321241174,18.5658839157665,0.000946179094004006,0.00587366679427023
2828,"Cs",0.497900472841488,8.09102534348844,18.5641735836418,0.000946516438936269,0.00587366679427023
720,"Gstp-ps",0.583886137053425,4.77388571042348,18.5591525011324,0.000947511516611998,0.00587366679427023
1895,"Top1mt",0.567914649955252,3.51391751592553,18.5585525666386,0.000947673414335431,0.00587366679427023
1659,"Ddx39a",-0.485800369789935,5.64324927581936,18.5563502111304,0.000948070369250807,0.00587366679427023
7817,"Igf1",-1.70879411325897,1.72976241191036,18.5591093677947,0.00094815655857931,0.00587366679427023
3044,"Klf4",-0.761203620210477,8.84944854616334,18.5543752443643,0.000948454943647311,0.00587366679427023
1331,"Idh3g",0.411384034495197,6.57703761038278,18.5534640030779,0.000948635620140676,0.00587366679427023
3489,"Kif9",-1.06191959754993,1.39824110094463,18.5480524711599,0.000950629516643803,0.00588368683454175
2131,"Efna2",-0.936307456088723,1.30726286775795,18.516721829267,0.000958033881003527,0.00592717249048983
3482,"Oxct1",-0.541234151894915,7.3439689250982,18.5027245409733,0.000958750450704225,0.0059292640388005
2032,"Aldh1a1",-0.977889956543847,0.525209553916406,18.5504801275206,0.000964865339545143,0.00596472594474138
3315,"Mgat1",-0.435665061579241,5.81105284671362,18.4632021686097,0.00096671675057093,0.00597381376634857
2864,"Ptgs1",-1.01595327183334,5.18184773058514,18.4562895771789,0.000968172417379225,0.00598044988889809
2726,"Slc38a3",1.62755743120276,3.73629586350576,18.4511730000668,0.000969345209152091,0.00598533413534391
1903,"Srsf2",-0.567420549004712,8.49442896645018,18.4479026926795,0.000969820474823933,0.00598590927427774
1801,"Cth",0.903680890370802,3.22084818301941,18.4455514941574,0.00097052023843535,0.00598786905675059
2234,"Garin4",-1.25298361265316,2.0161020727321,18.43886407546,0.000972254112683305,0.00599458532126995
1669,"Acaa1b",0.980357673381704,2.38011529690806,18.4363293574758,0.000972374165422722,0.00599458532126995
